reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,85,0x46B39F84,1,0,3,3,214,3652,0x0A,0x8A
90,25000,85,0x46B39F94,1,0,3,3,214,3668,0x0A,0x8A
90,25000,94,0x42F92443,1,0,7,0,95,1155,0xAA,0x2A
90,25000,94,0x42F9244B,1,0,7,0,95,1163,0xAA,0x8A
90,25000,34,0x411EDBDC,0,1,7,0,35,2908,0x0A,0x4A
90,25000,34,0x411EDBE8,0,1,7,0,35,2920,0xD3,0xD7
90,25000,34,0x411EDBF4,0,1,7,0,35,2932,0x0A,0x02
90,25000,80,0x428E6F4F,0,1,7,0,81,2447,0x00,0x20
90,25000,80,0x428E6F63,0,1,7,0,81,2467,0xAA,0xAE
90,25000,22,0x48BC2881,1,1,7,1,279,193,0xAF,0xA7
90,25000,22,0x48BC288D,1,1,7,1,279,205,0x00,0x44
90,25000,22,0x48BF6809,1,1,7,1,279,3465,0xAF,0x8F
90,25000,22,0x48BF6815,1,1,7,1,279,3477,0x00,0x08
90,25000,22,0x48BF681D,1,1,7,1,279,3485,0x00,0x10
90,25000,30,0x40FF889D,1,1,7,1,31,3677,0x00,0x20
90,25000,30,0x40FF88A5,1,1,7,1,31,3685,0x00,0x08
90,25000,30,0x40FF88B9,1,1,7,1,31,3705,0xAF,0xBF
90,25000,67,0x4A247C19,1,1,7,1,324,409,0xAF,0x8F
90,25000,67,0x4A247C25,1,1,7,1,324,421,0x00,0x02
90,25000,67,0x4A247C3D,1,1,7,1,324,445,0x00,0x01
90,25000,114,0x439EE785,1,1,7,1,115,3013,0x00,0x20
90,25000,114,0x439EE7A1,1,1,7,1,115,3041,0xAF,0x8F
90,25000,114,0x439F2715,1,1,7,1,115,3221,0x00,0x20
90,25000,114,0x439F2729,1,1,7,1,115,3241,0xAF,0xA7
90,25000,114,0x439F273D,1,1,7,1,115,3261,0x00,0x10
90,25000,12,0x4C6C4F4C,0,1,3,2,397,268,0x0A,0x8A
90,25000,12,0x4C6C4F6C,0,1,3,2,397,300,0x0A,0x08
90,25000,34,0x491F810E,0,1,3,2,291,3598,0x68,0x48
90,25000,34,0x491F8112,0,1,3,2,291,3602,0xAA,0xBA
90,25000,34,0x491F811E,0,1,3,2,291,3614,0x68,0x60
90,25000,2,0x401993B4,0,0,7,3,3,1652,0x0A,0x6A
90,25000,7,0x4440BC03,0,0,7,3,136,643,0xAA,0xAB
90,25000,7,0x4440BC23,0,0,7,3,136,675,0xAA,0x6A
90,25000,9,0x4452F4D0,0,0,7,3,138,3024,0xD3,0xF3
90,25000,9,0x4452F4DC,0,0,7,3,138,3036,0x0A,0x0E
90,25000,24,0x48C94B8F,0,0,7,3,281,1359,0x00,0x40
90,25000,24,0x48C94B9F,0,0,7,3,281,1375,0x00,0x40
90,25000,34,0x4D1BB45A,0,0,7,3,419,3738,0xAA,0x2A
90,25000,34,0x4D1BB462,0,0,7,3,419,3746,0xAA,0xAB
90,25000,34,0x4D1BB47A,0,0,7,3,419,3770,0xAA,0xEA
90,25000,41,0x4550500C,0,0,7,3,170,268,0x0A,0x1A
90,25000,41,0x45505020,0,0,7,3,170,288,0xD3,0xD2
90,25000,56,0x49C90F6A,0,0,7,3,313,1066,0xAA,0x8E
90,25000,56,0x49CAAFC2,0,0,7,3,313,2754,0xAA,0xEA
90,25000,56,0x49CAAFD6,0,0,7,3,313,2774,0x68,0x64
90,25000,60,0x41E8EC54,0,0,7,3,61,916,0x0A,0x08
90,25000,60,0x41E8EC5C,0,0,7,3,61,924,0x0A,0x1A
90,25000,63,0x4E01344E,0,0,7,3,448,1166,0x68,0x60
90,25000,63,0x4E013466,0,0,7,3,448,1190,0x68,0x48
90,25000,63,0x4E01346A,0,0,7,3,448,1194,0xAA,0xBA
90,25000,65,0x4212FF01,0,0,7,3,66,2945,0xAF,0xAD
90,25000,65,0x4212FF21,0,0,7,3,66,2977,0xAF,0xA7
90,25000,68,0x4A29300A,0,0,7,3,325,1162,0xAA,0xA2
90,25000,68,0x4A29302E,0,0,7,3,325,1198,0x68,0x69
90,25000,72,0x4A481382,0,0,7,3,329,66,0xAA,0x8A
90,25000,72,0x4A4813B2,0,0,7,3,329,114,0xAA,0xEA
90,25000,82,0x4E992803,0,0,7,3,467,1155,0xAA,0x8A
90,25000,82,0x4E99280B,0,0,7,3,467,1163,0xAA,0xEA
90,25000,86,0x4ABBA801,0,0,7,3,343,3713,0xAF,0xAD
90,25000,86,0x4ABBA815,0,0,7,3,343,3733,0x00,0x10
90,25000,112,0x43898712,0,0,7,3,113,1554,0xAA,0xA8
90,25000,112,0x4389871A,0,0,7,3,113,1562,0xAA,0xEA
90,25000,114,0x4B9A8D8B,0,0,7,3,371,2635,0xAA,0x2A
90,25000,114,0x4B9A8D9B,0,0,7,3,371,2651,0xAA,0x2A
90,25000,122,0x47D8AC60,0,0,7,3,251,672,0xD3,0xD7
90,25000,122,0x47D8AC70,0,0,7,3,251,688,0xD3,0xD1
90,25000,122,0x47DA4CCA,0,0,7,3,251,2378,0xAA,0xA2
90,25000,122,0x47DA4CE6,0,0,7,3,251,2406,0x68,0x6C
90,25000,122,0x47DA4CEE,0,0,7,3,251,2414,0x68,0x28
90,25000,16,0x4C8F88D0,1,1,7,3,401,3664,0xD3,0xC3
90,25000,16,0x4C8F88E8,1,1,7,3,401,3688,0xD3,0xDB
90,25000,16,0x4C8F88F8,1,1,7,3,401,3704,0xD3,0xF3
90,25000,21,0x48B444C0,1,1,7,3,278,320,0xD3,0xD1
90,25000,21,0x48B444DC,1,1,7,3,278,348,0x0A,0x2B
90,25000,30,0x4CFE630A,1,1,7,3,415,2442,0xAA,0xEA
90,25000,30,0x4CFE6336,1,1,7,3,415,2486,0x68,0xE8
90,25000,30,0x4CFE633E,1,1,7,3,415,2494,0x68,0x69
90,25000,46,0x4D7C3788,1,1,7,3,431,200,0xD3,0xF3
90,25000,46,0x4D7C3794,1,1,7,3,431,212,0x0A,0x8A
90,25000,80,0x4E8DA015,1,1,7,3,465,1685,0x00,0x02
90,25000,80,0x4E8DA02D,1,1,7,3,465,1709,0x00,0x01
90,25000,80,0x4E8DA039,1,1,7,3,465,1721,0xAF,0x8F
90,25000,96,0x4B0D55C7,1,1,7,3,353,1351,0x00,0x02
90,25000,96,0x4B0D55D3,1,1,7,3,353,1363,0xAA,0x8A
90,25000,96,0x4B0D55D7,1,1,7,3,353,1367,0x00,0x01
90,25000,6,0x4439D3D9,1,0,7,3,135,1881,0xAF,0x2F
90,25000,6,0x4439D3E9,1,0,7,3,135,1897,0xAF,0xEF
90,25000,6,0x4439D3F1,1,0,7,3,135,1905,0xAF,0xAE
90,25000,16,0x408A6BCC,1,0,7,3,17,2508,0x0A,0x0B
90,25000,16,0x408A6BD8,1,0,7,3,17,2520,0xD3,0xF3
90,25000,16,0x408A6BDC,1,0,7,3,17,2524,0x0A,0x0E
90,25000,17,0x4C914447,1,0,7,3,402,1287,0x00,0x08
90,25000,17,0x4C914463,1,0,7,3,402,1315,0xAA,0x8A
90,25000,17,0x4C914467,1,0,7,3,402,1319,0x00,0x10
90,25000,42,0x455A5482,1,0,7,3,171,2370,0xAA,0xBA
90,25000,42,0x455A54B6,1,0,7,3,171,2422,0x68,0x40
90,25000,48,0x418B6F0D,1,0,7,3,49,3469,0x00,0x10
90,25000,48,0x418B6F1D,1,0,7,3,49,3485,0x00,0x10
90,25000,57,0x49D10302,1,0,7,3,314,1026,0xAA,0x8A
90,25000,57,0x49D1030E,1,0,7,3,314,1038,0x68,0x28
90,25000,73,0x4A511FD3,1,0,7,3,330,1107,0xAA,0xA8
90,25000,73,0x4A511FF3,1,0,7,3,330,1139,0xAA,0xA8
90,25000,3,0x4826C094,0,1,3,0,260,2900,0x0A,0x02
90,25000,3,0x4826C0B0,0,1,3,0,260,2928,0xD3,0xD1
90,25000,61,0x49F57E84,0,1,3,0,318,1476,0x0A,0x0B
90,25000,61,0x49F57E98,0,1,3,0,318,1496,0xD3,0x93
90,25000,61,0x49F57E9C,0,1,3,0,318,1500,0x0A,0x8A
90,25000,82,0x429CD711,0,1,3,0,83,785,0xAF,0xA7
90,25000,82,0x429CD721,0,1,3,0,83,801,0xAF,0xEF
90,25000,82,0x429CD731,0,1,3,0,83,817,0xAF,0xAB
90,25000,112,0x438D3B9F,0,1,3,0,113,1247,0x00,0x40
90,25000,112,0x438D3BBF,0,1,3,0,113,1279,0x00,0x20
90,25000,12,0x4C6A6342,0,0,3,1,397,2434,0xAA,0xA2
90,25000,12,0x4C6A6346,0,0,3,1,397,2438,0x68,0x2C
90,25000,21,0x44B0FF1C,0,0,3,1,150,924,0x0A,0x02
90,25000,21,0x44B0FF24,0,0,3,1,150,932,0x0A,0x8A
90,25000,23,0x44C154D3,0,0,3,1,152,1363,0xAA,0xEA
90,25000,23,0x44C154E7,0,0,3,1,152,1383,0x00,0x08
90,25000,23,0x44C154F7,0,0,3,1,152,1399,0x00,0x04
90,25000,54,0x49BB1C93,0,0,3,1,311,3155,0xAA,0x2A
90,25000,54,0x49BB1CA3,0,0,3,1,311,3171,0xAA,0xAB
90,25000,54,0x49BB1CB3,0,0,3,1,311,3187,0xAA,0xEA
90,25000,66,0x4A1A21A7,0,0,3,1,323,2279,0x00,0x10
90,25000,66,0x4A1A21BB,0,0,3,1,323,2299,0xAA,0xAE
90,25000,68,0x4A28881B,0,0,3,1,325,539,0xAA,0xAB
90,25000,68,0x4A288823,0,0,3,1,325,547,0xAA,0xA2
90,25000,68,0x4A2A4891,0,0,3,1,325,2385,0xAF,0xA7
90,25000,68,0x4A2A48A5,0,0,3,1,325,2405,0x00,0x40
90,25000,68,0x4A2A48B5,0,0,3,1,325,2421,0x00,0x04
90,25000,70,0x463903CE,0,0,3,1,199,1102,0x68,0x78
90,25000,70,0x463903D2,0,0,3,1,199,1106,0xAA,0xAB
90,25000,70,0x463903E6,0,0,3,1,199,1126,0x68,0x60
90,25000,70,0x463903FA,0,0,3,1,199,1146,0xAA,0xA8
90,25000,84,0x4AAB9854,0,0,3,1,341,3604,0x0A,0x4A
90,25000,84,0x4AAB9870,0,0,3,1,341,3632,0xD3,0xD1
90,25000,2,0x4C1CE059,1,1,3,3,387,921,0xAF,0xAD
90,25000,2,0x4C1CE061,1,1,3,3,387,929,0xAF,0xAB
90,25000,48,0x4D8D1C1D,1,1,3,3,433,1053,0x00,0x08
90,25000,48,0x4D8D1C21,1,1,3,3,433,1057,0xAF,0xBF
90,25000,48,0x4D8D1C3D,1,1,3,3,433,1085,0x00,0x20
90,25000,54,0x49BF344F,1,1,3,3,311,3215,0x00,0x08
90,25000,54,0x49BF347B,1,1,3,3,311,3259,0xAA,0xAB
90,25000,59,0x49E63A09,1,1,3,3,316,2185,0xAF,0xA7
90,25000,59,0x49E63A1D,1,1,3,3,316,2205,0x00,0x80
90,25000,92,0x4EECF3AE,1,1,3,3,477,1006,0x68,0x6A
90,25000,92,0x4EECF3BA,1,1,3,3,477,1018,0xAA,0xAE
90,25000,98,0x431CAF4C,1,1,3,3,99,652,0x0A,0x2A
90,25000,98,0x431CAF64,1,1,3,3,99,676,0x0A,0x0B
90,25000,98,0x431CAF68,1,1,3,3,99,680,0xD3,0xD1
90,25000,98,0x431DEFC4,1,1,3,3,99,1988,0x0A,0x4A
90,25000,98,0x431DEFE8,1,1,3,3,99,2024,0xD3,0x93
90,25000,98,0x431EEFCC,1,1,3,3,99,3020,0x0A,0x08
90,25000,98,0x431EEFE0,1,1,3,3,99,3040,0xD3,0xF3
90,25000,98,0x431EEFEC,1,1,3,3,99,3052,0x0A,0x0B
90,25000,104,0x4B4F4708,1,1,3,3,361,3336,0xD3,0xDB
90,25000,104,0x4B4F4734,1,1,3,3,361,3380,0x0A,0x4A
90,25000,104,0x4B4F473C,1,1,3,3,361,3388,0x0A,0x0E
90,25000,108,0x4F6D47AF,1,1,3,3,493,1391,0x00,0x10
90,25000,108,0x4F6D47B3,1,1,3,3,493,1395,0xAA,0xAE
90,25000,124,0x43EE34D8,1,1,3,3,125,2264,0xD3,0xDB
90,25000,124,0x43EE34F4,1,1,3,3,125,2292,0x0A,0x8A
90,25000,4,0x482AF0C5,0,0,7,1,261,3013,0x00,0x10
90,25000,4,0x482AF0F1,0,0,7,1,261,3057,0xAF,0x8F
90,25000,4,0x482AF0F5,0,0,7,1,261,3061,0x00,0x08
90,25000,36,0x4528B7A6,0,0,7,1,165,742,0x68,0xE8
90,25000,36,0x4528B7BA,0,0,7,1,165,762,0xAA,0xAE
90,25000,40,0x4949779A,0,0,7,1,297,1498,0xAA,0xEA
90,25000,40,0x494977A2,0,0,7,1,297,1506,0xAA,0xA2
90,25000,40,0x494977BA,0,0,7,1,297,1530,0xAA,0xAE
90,25000,44,0x4D695700,0,0,7,1,429,1280,0xD3,0xF3
90,25000,44,0x4D69573C,0,0,7,1,429,1340,0x0A,0x12
90,25000,68,0x4A29D88C,0,0,7,1,325,1868,0x0A,0x02
90,25000,68,0x4A29D8B0,0,0,7,1,325,1904,0xD3,0xD1
90,25000,83,0x4EA1CD54,0,0,7,1,468,1812,0x0A,0x4A
90,25000,83,0x4EA1CD5C,0,0,7,1,468,1820,0x0A,0x08
90,25000,110,0x437BF405,0,0,7,1,111,3973,0x00,0x20
90,25000,110,0x437BF429,0,0,7,1,111,4009,0xAF,0x2F
90,25000,124,0x43EB8C99,0,0,7,1,125,3673,0xAF,0xAB
90,25000,124,0x43EB8CA9,0,0,7,1,125,3689,0xAF,0x2F
90,25000,126,0x4FFBA748,0,0,7,1,511,3720,0xD3,0x93
90,25000,126,0x4FFBA760,0,0,7,1,511,3744,0xD3,0xF3
90,25000,26,0x48DCB3C6,0,1,3,3,283,710,0x68,0x48
90,25000,26,0x48DCB3CA,0,1,3,3,283,714,0xAA,0xA8
90,25000,26,0x48DCB3CE,0,1,3,3,283,718,0x68,0x69
90,25000,6,0x443AA38D,0,0,3,3,135,2765,0x00,0x02
90,25000,6,0x443AA399,0,0,3,3,135,2777,0xAF,0xAB
90,25000,17,0x4891D560,0,0,3,3,274,1824,0xD3,0xD1
90,25000,17,0x4891D56C,0,0,3,3,274,1836,0x0A,0x0E
90,25000,44,0x41684C1E,0,0,3,3,45,286,0x68,0x28
90,25000,44,0x41684C26,0,0,3,3,45,294,0x68,0x60
90,25000,44,0x41684C3A,0,0,3,3,45,314,0xAA,0xAE
90,25000,44,0x4D6ACF0E,0,0,3,3,429,2830,0x68,0x6C
90,25000,44,0x4D6ACF26,0,0,3,3,429,2854,0x68,0x28
90,25000,44,0x4D6ACF2A,0,0,3,3,429,2858,0xAA,0xA2
90,25000,56,0x45C85CEC,0,0,3,3,185,364,0x0A,0x0E
90,25000,56,0x45C85CF4,0,0,3,3,185,372,0x0A,0x2A
90,25000,72,0x4649C098,0,0,3,3,201,1880,0xD3,0xD7
90,25000,72,0x4649C0B8,0,0,3,3,201,1912,0xD3,0x53
90,25000,82,0x4298FB16,0,0,3,3,83,918,0x68,0x6C
90,25000,82,0x4298FB1A,0,0,3,3,83,922,0xAA,0x8A
90,25000,92,0x4EE933C3,0,0,3,3,477,1219,0xAA,0x8A
90,25000,92,0x4EE933D3,0,0,3,3,477,1235,0xAA,0xA9
90,25000,100,0x472AC74C,0,0,3,3,229,2828,0x0A,0x1A
90,25000,100,0x472AC768,0,0,3,3,229,2856,0xD3,0x53
90,25000,114,0x43985FDD,0,0,3,3,115,349,0x00,0x04
90,25000,114,0x43985FFD,0,0,3,3,115,381,0x00,0x04
90,25000,114,0x43987FC4,0,0,3,3,115,452,0x0A,0x8A
90,25000,114,0x43987FF8,0,0,3,3,115,504,0xD3,0xD7
90,25000,124,0x4BEAD6E6,0,0,3,3,381,2918,0x68,0x48
90,25000,124,0x4BEAD6EA,0,0,3,3,381,2922,0xAA,0x8A
90,25000,98,0x4B1E3944,0,1,7,2,355,2180,0x0A,0x1A
90,25000,98,0x4B1E3948,0,1,7,2,355,2184,0xD3,0xF3
90,25000,98,0x4B1E394C,0,1,7,2,355,2188,0x0A,0x02
90,25000,18,0x4C9F3812,1,1,3,1,403,3218,0xAA,0xA8
90,25000,18,0x4C9F3826,1,1,3,1,403,3238,0x68,0x78
90,25000,39,0x49458302,1,1,3,1,296,1538,0xAA,0xAE
90,25000,39,0x49458332,1,1,3,1,296,1586,0xAA,0x2A
90,25000,52,0x49AF142E,1,1,3,1,309,3118,0x68,0x28
90,25000,52,0x49AF1432,1,1,3,1,309,3122,0xAA,0xA8
90,25000,60,0x4DEC771B,1,1,3,1,445,411,0xAA,0xA2
90,25000,60,0x4DEC7727,1,1,3,1,445,423,0x00,0x10
90,25000,60,0x4DEC773F,1,1,3,1,445,447,0x00,0x20
90,25000,3,0x4023F25B,0,0,7,0,4,3995,0xAA,0x2A
90,25000,3,0x4023F263,0,0,7,0,4,4003,0xAA,0xA8
90,25000,32,0x410AF30B,0,0,7,0,33,2955,0xAA,0x8A
90,25000,32,0x410AF313,0,0,7,0,33,2963,0xAA,0xBA
90,25000,32,0x410AF31B,0,0,7,0,33,2971,0xAA,0xA2
90,25000,38,0x45387B49,0,0,7,0,167,393,0xAF,0x8F
90,25000,38,0x45387B71,0,0,7,0,167,433,0xAF,0xAD
