reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,3,0x4012EED4,0,0,3,3,4,3028,0x0A,0x0B
90,25000,3,0x4012EEE4,0,0,3,3,4,3044,0x0A,0x2A
90,25000,3,0x4012EEF0,0,0,3,3,4,3056,0xD3,0xD1
90,25000,3,0x4810FE2B,0,0,3,3,516,939,0xAA,0xAE
90,25000,3,0x4810FE3B,0,0,3,3,516,955,0xAA,0xBA
90,25000,3,0x48113E8F,0,0,3,3,516,1231,0x00,0x10
90,25000,3,0x48113EAF,0,0,3,3,516,1263,0x00,0x80
90,25000,3,0x4813BE1F,0,0,3,3,516,3743,0x00,0x20
90,25000,3,0x4813BE2F,0,0,3,3,516,3759,0x00,0x01
90,25000,3,0x4813BE33,0,0,3,3,516,3763,0xAA,0xA8
90,25000,3,0x4813FE97,0,0,3,3,516,4055,0x00,0x10
90,25000,3,0x4813FEBB,0,0,3,3,516,4091,0xAA,0xA8
90,25000,4,0x4414A8CD,0,0,3,3,261,717,0x00,0x40
90,25000,4,0x4414A8E9,0,0,3,3,261,745,0xAF,0x8F
90,25000,4,0x441668D5,0,0,3,3,261,2517,0x00,0x10
90,25000,4,0x441668E5,0,0,3,3,261,2533,0x00,0x10
90,25000,4,0x4C14D893,0,0,3,3,773,851,0xAA,0xBA
90,25000,4,0x4C14D89B,0,0,3,3,773,859,0xAA,0xAB
90,25000,4,0x4C16B807,0,0,3,3,773,2695,0x00,0x01
90,25000,4,0x4C16B83B,0,0,3,3,773,2747,0xAA,0xAB
90,25000,5,0x441A04CB,0,0,3,3,262,2123,0xAA,0xEA
90,25000,5,0x441A04CF,0,0,3,3,262,2127,0x00,0x20
90,25000,6,0x441C6004,0,0,3,3,263,388,0x0A,0x2A
90,25000,6,0x441C6008,0,0,3,3,263,392,0xD3,0xC3
90,25000,6,0x441C600C,0,0,3,3,263,396,0x0A,0x02
90,25000,6,0x441F40AC,0,0,3,3,263,3436,0x0A,0x8A
90,25000,6,0x441F40BC,0,0,3,3,263,3452,0x0A,0x1A
90,25000,6,0x441F6024,0,0,3,3,263,3492,0x0A,0x1A
90,25000,6,0x441F6028,0,0,3,3,263,3496,0xD3,0x93
90,25000,7,0x4C203F41,0,0,3,3,776,129,0xAF,0xBF
90,25000,7,0x4C203F59,0,0,3,3,776,153,0xAF,0xAB
90,25000,7,0x4C205FE0,0,0,3,3,776,352,0xD3,0xF3
90,25000,7,0x4C205FFC,0,0,3,3,776,380,0x0A,0x2A
90,25000,7,0x4C21FFC5,0,0,3,3,776,1989,0x00,0x08
90,25000,7,0x4C21FFCD,0,0,3,3,776,1997,0x00,0x08
90,25000,7,0x4C21FFEC,0,0,3,3,776,2028,0x0A,0x22
90,25000,7,0x4C21FFF0,0,0,3,3,776,2032,0xD3,0xD1
90,25000,7,0x4C23FF44,0,0,3,3,776,3972,0x0A,0x02
90,25000,7,0x4C23FF68,0,0,3,3,776,4008,0xD3,0x93
90,25000,7,0x4C23FF6C,0,0,3,3,776,4012,0x0A,0x0E
90,25000,8,0x4C259B07,0,0,3,3,777,1543,0x00,0x08
90,25000,8,0x4C259B27,0,0,3,3,777,1575,0x00,0x08
90,25000,8,0x4C269B0B,0,0,3,3,777,2571,0xAA,0xA8
90,25000,8,0x4C269B1B,0,0,3,3,777,2587,0xAA,0xA2
90,25000,8,0x4C26BB97,0,0,3,3,777,2775,0x00,0x01
90,25000,8,0x4C26BBB7,0,0,3,3,777,2807,0x00,0x08
90,25000,10,0x442F8300,0,0,3,3,267,3584,0xD3,0xD7
90,25000,10,0x442F8310,0,0,3,3,267,3600,0xD3,0xC3
90,25000,12,0x4835D806,0,0,3,3,525,1798,0x68,0x48
90,25000,12,0x4835D83A,0,0,3,3,525,1850,0xAA,0x8A
90,25000,14,0x483C1070,0,0,3,3,527,48,0xD3,0x53
90,25000,14,0x483C1074,0,0,3,3,527,52,0x0A,0x1A
90,25000,14,0x483D104C,0,0,3,3,527,1036,0x0A,0x08
90,25000,14,0x483D1074,0,0,3,3,527,1076,0x0A,0x0B
90,25000,14,0x483D1078,0,0,3,3,527,1080,0xD3,0xF3
90,25000,14,0x483D3054,0,0,3,3,527,1172,0x0A,0x0B
90,25000,14,0x483D3064,0,0,3,3,527,1188,0x0A,0x8A
90,25000,14,0x483D3070,0,0,3,3,527,1200,0xD3,0x93
90,25000,14,0x483E90CC,0,0,3,3,527,2636,0x0A,0x4A
90,25000,14,0x483E90E4,0,0,3,3,527,2660,0x0A,0x0E
90,25000,14,0x483E90E8,0,0,3,3,527,2664,0xD3,0xDB
90,25000,14,0x483F30C0,0,0,3,3,527,3264,0xD3,0xDB
90,25000,14,0x483F30D0,0,0,3,3,527,3280,0xD3,0xDB
90,25000,14,0x483F30E4,0,0,3,3,527,3300,0x0A,0x0B
90,25000,14,0x483F30F4,0,0,3,3,527,3316,0x0A,0x0B
90,25000,14,0x483FB0C0,0,0,3,3,527,3776,0xD3,0xC3
90,25000,14,0x483FB0F4,0,0,3,3,527,3828,0x0A,0x22
90,25000,15,0x4041DFC5,0,0,3,3,16,1861,0x00,0x10
90,25000,15,0x4041DFD1,0,0,3,3,16,1873,0xAF,0xBF
90,25000,15,0x48406F28,0,0,3,3,528,424,0xD3,0x93
90,25000,15,0x48406F34,0,0,3,3,528,436,0x0A,0x1A
90,25000,15,0x48412F00,0,0,3,3,528,1152,0xD3,0xD7
90,25000,15,0x48412F18,0,0,3,3,528,1176,0xD3,0xD2
90,25000,15,0x48416F8C,0,0,3,3,528,1484,0x0A,0x8A
90,25000,15,0x48416FB4,0,0,3,3,528,1524,0x0A,0x4A
90,25000,15,0x48416FB8,0,0,3,3,528,1528,0xD3,0xD2
90,25000,15,0x4841AF04,0,0,3,3,528,1668,0x0A,0x0B
90,25000,15,0x4841AF1B,0,0,3,3,528,1691,0xAA,0xA0
90,25000,15,0x4841AF28,0,0,3,3,528,1704,0xD3,0xDB
90,25000,15,0x48424F84,0,0,3,3,528,2372,0x0A,0x8A
90,25000,15,0x48424FB0,0,0,3,3,528,2416,0xD3,0x53
90,25000,15,0x4842AF14,0,0,3,3,528,2708,0x0A,0x02
90,25000,15,0x4842AF28,0,0,3,3,528,2728,0xD3,0xF3
90,25000,15,0x4842AF3C,0,0,3,3,528,2748,0x0A,0x1A
90,25000,15,0x48434F10,0,0,3,3,528,3344,0xD3,0xF3
90,25000,15,0x48434F2C,0,0,3,3,528,3372,0x0A,0x0E
90,25000,15,0x48436F88,0,0,3,3,528,3528,0xD3,0xD7
90,25000,15,0x48436FB4,0,0,3,3,528,3572,0x0A,0x2A
90,25000,16,0x40443B90,0,0,3,3,17,208,0xD3,0xF3
90,25000,16,0x40443BAC,0,0,3,3,17,236,0x0A,0x8A
90,25000,16,0x4044DB00,0,0,3,3,17,768,0xD3,0xD7
90,25000,16,0x4044DB30,0,0,3,3,17,816,0xD3,0xF3
90,25000,16,0x40463BA8,0,0,3,3,17,2280,0xD3,0xD1
90,25000,16,0x40463BB0,0,0,3,3,17,2288,0xD3,0x53
90,25000,16,0x4844CBD4,0,0,3,3,529,852,0x0A,0x1A
90,25000,16,0x4844CBF8,0,0,3,3,529,888,0xD3,0xD2
90,25000,16,0x48450BD1,0,0,3,3,529,1105,0xAF,0x2F
90,25000,16,0x48450BF9,0,0,3,3,529,1145,0xAF,0xA7
90,25000,16,0x48452BD7,0,0,3,3,529,1239,0x00,0x20
90,25000,16,0x48452BE3,0,0,3,3,529,1251,0xAA,0xA2
90,25000,16,0x48452BF7,0,0,3,3,529,1271,0x00,0x10
90,25000,16,0x48466BD0,0,0,3,3,529,2512,0xD3,0x53
90,25000,16,0x48466BF0,0,0,3,3,529,2544,0xD3,0xF3
90,25000,16,0x48478B44,0,0,3,3,529,3588,0x0A,0x0B
90,25000,16,0x48478B78,0,0,3,3,529,3640,0xD3,0xD2
90,25000,17,0x484A2755,0,0,3,3,530,2197,0x00,0x40
90,25000,17,0x484A2765,0,0,3,3,530,2213,0x00,0x20
90,25000,19,0x48522ECB,0,0,3,3,532,2251,0xAA,0xA8
90,25000,19,0x48522EEF,0,0,3,3,532,2287,0x00,0x04
90,25000,19,0x4852AE4F,0,0,3,3,532,2703,0x00,0x20
90,25000,19,0x4852AE73,0,0,3,3,532,2739,0xAA,0xA2
90,25000,19,0x4852AE7F,0,0,3,3,532,2751,0x00,0x10
90,25000,21,0x4458D4AD,0,0,3,3,278,877,0x00,0x08
90,25000,21,0x4458D4BD,0,0,3,3,278,893,0x00,0x08
90,25000,21,0x445BB401,0,0,3,3,278,3713,0xAF,0xAB
90,25000,21,0x445BB43D,0,0,3,3,278,3773,0x00,0x20
90,25000,21,0x485BA605,0,0,3,3,534,3717,0x00,0x04
90,25000,21,0x485BA63D,0,0,3,3,534,3773,0x00,0x04
90,25000,21,0x4C58445F,0,0,3,3,790,287,0x00,0x40
90,25000,21,0x4C58447F,0,0,3,3,790,319,0x00,0x10
90,25000,21,0x4C59E4CA,0,0,3,3,790,1994,0xAA,0x2A
90,25000,21,0x4C59E4E6,0,0,3,3,790,2022,0x68,0x48
90,25000,21,0x4C5AC4CA,0,0,3,3,790,2890,0xAA,0xA2
90,25000,21,0x4C5AC4E2,0,0,3,3,790,2914,0xAA,0xAB
90,25000,21,0x4C5B44C2,0,0,3,3,790,3394,0xAA,0x2A
90,25000,21,0x4C5B44DA,0,0,3,3,790,3418,0xAA,0xA2
90,25000,21,0x4C5B64E2,0,0,3,3,790,3554,0xAA,0xBA
90,25000,21,0x4C5B64F2,0,0,3,3,790,3570,0xAA,0xA8
90,25000,22,0x445E90D7,0,0,3,3,279,2647,0x00,0x08
90,25000,22,0x445E90F3,0,0,3,3,279,2675,0xAA,0xA2
90,25000,22,0x485F02D9,0,0,3,3,535,3161,0xAF,0x2F
90,25000,22,0x485F02E1,0,0,3,3,535,3169,0xAF,0x2F
90,25000,22,0x4C5F0096,0,0,3,3,791,3158,0x68,0x28
90,25000,22,0x4C5F00A2,0,0,3,3,791,3170,0xAA,0x2A
90,25000,22,0x4C5F00B6,0,0,3,3,791,3190,0x68,0x69
90,25000,23,0x4861CD52,0,0,3,3,536,1810,0xAA,0xAB
90,25000,23,0x4861CD66,0,0,3,3,536,1830,0x68,0x48
90,25000,23,0x4861CD76,0,0,3,3,536,1846,0x68,0x6A
90,25000,23,0x4C608F1A,0,0,3,3,792,538,0xAA,0xA2
90,25000,23,0x4C608F2E,0,0,3,3,792,558,0x68,0x6C
90,25000,23,0x4C608F36,0,0,3,3,792,566,0x68,0x28
90,25000,23,0x4C612F9E,0,0,3,3,792,1246,0x68,0x78
90,25000,23,0x4C612FA2,0,0,3,3,792,1250,0xAA,0xA2
90,25000,23,0x4C612FBE,0,0,3,3,792,1278,0x68,0x48
90,25000,23,0x4C618FBA,0,0,3,3,792,1658,0xAA,0xA8
90,25000,23,0x4C618FBE,0,0,3,3,792,1662,0x68,0x78
90,25000,24,0x44651B8F,0,0,3,3,281,1103,0x00,0x02
90,25000,24,0x44651B93,0,0,3,3,281,1107,0xAA,0x2A
90,25000,24,0x44655B83,0,0,3,3,281,1347,0xAA,0xA2
90,25000,24,0x44655B93,0,0,3,3,281,1363,0xAA,0xAB
90,25000,24,0x4C648B53,0,0,3,3,793,531,0xAA,0xAE
90,25000,24,0x4C648B73,0,0,3,3,793,563,0xAA,0x2A
90,25000,24,0x4C64EBEE,0,0,3,3,793,1006,0x68,0x69
90,25000,24,0x4C64EBFE,0,0,3,3,793,1022,0x68,0x78
90,25000,24,0x4C65AB5B,0,0,3,3,793,1691,0xAA,0xEA
90,25000,24,0x4C65AB63,0,0,3,3,793,1699,0xAA,0x2A
90,25000,24,0x4C65AB7B,0,0,3,3,793,1723,0xAA,0xAB
90,25000,24,0x4C664B41,0,0,3,3,793,2305,0xAF,0xAD
90,25000,24,0x4C664B4D,0,0,3,3,793,2317,0x00,0x04
90,25000,24,0x4C66CB6F,0,0,3,3,793,2863,0x00,0x02
90,25000,24,0x4C66CB77,0,0,3,3,793,2871,0x00,0x80
90,25000,25,0x4868858D,0,0,3,3,538,589,0x00,0x12
90,25000,25,0x4C69C7C8,0,0,3,3,794,1864,0xD3,0xD2
90,25000,25,0x4C69C7D4,0,0,3,3,794,1876,0x0A,0x2A
90,25000,25,0x4C69C7DC,0,0,3,3,794,1884,0x0A,0x08
90,25000,25,0x4C6BA7E1,0,0,3,3,794,3809,0xAF,0x2F
90,25000,25,0x4C6BA7F9,0,0,3,3,794,3833,0xAF,0xA7
90,25000,27,0x4C708ECA,0,0,3,3,796,586,0xAA,0xBA
90,25000,27,0x4C708EF2,0,0,3,3,796,626,0xAA,0x8A
90,25000,27,0x4C708EFA,0,0,3,3,796,634,0xAA,0xA2
90,25000,27,0x4C71CECA,0,0,3,3,796,1866,0xAA,0xA8
90,25000,27,0x4C71CEF2,0,0,3,3,796,1906,0xAA,0xBA
90,25000,27,0x4C73EE4E,0,0,3,3,796,3982,0x68,0xE8
90,25000,27,0x4C73EE56,0,0,3,3,796,3990,0x68,0x6A
90,25000,27,0x4C73EE6E,0,0,3,3,796,4014,0x68,0x48
90,25000,27,0x4C73EE76,0,0,3,3,796,4022,0x68,0x28
90,25000,28,0x4077380F,0,0,3,3,29,3215,0x00,0x02
90,25000,28,0x40773833,0,0,3,3,29,3251,0xAA,0xEA
90,25000,30,0x407C3050,0,0,3,3,31,144,0xD3,0xD7
90,25000,30,0x407C3064,0,0,3,3,31,164,0x0A,0x0B
90,25000,30,0x407CF0C4,0,0,3,3,31,964,0x0A,0x1A
90,25000,30,0x407F9040,0,0,3,3,31,3584,0xD3,0x53
90,25000,30,0x407F9078,0,0,3,3,31,3640,0xD3,0x92
90,25000,30,0x487E4083,0,0,3,3,543,2371,0xAA,0xA8
90,25000,30,0x487E409F,0,0,3,3,543,2399,0x00,0x20
90,25000,30,0x487E40AF,0,0,3,3,543,2415,0x00,0x40
90,25000,30,0x487E40B3,0,0,3,3,543,2419,0xAA,0x2A
90,25000,31,0x40808B4E,0,0,3,3,32,526,0x68,0x60
90,25000,31,0x40808B62,0,0,3,3,32,546,0xAA,0xAE
90,25000,31,0x40808B6E,0,0,3,3,32,558,0x68,0x28
90,25000,31,0x48803B9F,0,0,3,3,544,223,0x00,0x0A
90,25000,31,0x4880DB96,0,0,3,3,544,854,0x68,0x6C
90,25000,31,0x4880DBA6,0,0,3,3,544,870,0x68,0x28
90,25000,31,0x4880DBB2,0,0,3,3,544,882,0xAA,0xA2
90,25000,31,0x4882DB9F,0,0,3,3,544,2911,0x00,0x02
90,25000,31,0x4882DBA3,0,0,3,3,544,2915,0xAA,0xAB
90,25000,31,0x4882DBBF,0,0,3,3,544,2943,0x00,0x20
90,25000,31,0x4883FB8F,0,0,3,3,544,4047,0x00,0x01
90,25000,31,0x4883FB9F,0,0,3,3,544,4063,0x00,0x01
90,25000,31,0x4883FBA3,0,0,3,3,544,4067,0xAA,0xA8
90,25000,31,0x4883FBB3,0,0,3,3,544,4083,0xAA,0xA8
90,25000,34,0x488D978C,0,0,3,3,547,1612,0x0A,0x0B
90,25000,34,0x488D9790,0,0,3,3,547,1616,0xD3,0xD1
90,25000,34,0x488D979C,0,0,3,3,547,1628,0x0A,0x2A
90,25000,35,0x4092CAB4,0,0,3,3,36,2932,0x0A,0x2A
90,25000,35,0x4092CABC,0,0,3,3,36,2940,0x0A,0x0E
90,25000,35,0x40930A10,0,0,3,3,36,3088,0xD3,0xDB
90,25000,35,0x40930A38,0,0,3,3,36,3128,0xD3,0x53
90,25000,35,0x48909A5A,0,0,3,3,548,538,0xAA,0xA2
90,25000,35,0x48909A62,0,0,3,3,548,546,0xAA,0xAE
90,25000,35,0x48909A7A,0,0,3,3,548,570,0xAA,0xEA
90,25000,35,0x4890DADE,0,0,3,3,548,862,0x68,0x60
90,25000,35,0x4890DAEA,0,0,3,3,548,874,0xAA,0xAB
90,25000,35,0x4892BA42,0,0,3,3,548,2690,0xAA,0xAE
90,25000,35,0x4892BA56,0,0,3,3,548,2710,0x68,0x20
90,25000,35,0x4893FAC5,0,0,3,3,548,4037,0x00,0x04
90,25000,35,0x4893FAD1,0,0,3,3,548,4049,0xAF,0xAD
90,25000,36,0x4496EC91,0,0,3,3,293,3025,0xAF,0x2F
90,25000,36,0x4496ECBD,0,0,3,3,293,3069,0x00,0x20
90,25000,36,0x44974C11,0,0,3,3,293,3345,0xAF,0xAB
90,25000,36,0x44974C25,0,0,3,3,293,3365,0x00,0x08
90,25000,36,0x44974C35,0,0,3,3,293,3381,0x00,0x40
90,25000,36,0x4C94BCE7,0,0,3,3,805,743,0x00,0x02
90,25000,36,0x4C94BCEB,0,0,3,3,805,747,0xAA,0xEA
90,25000,36,0x4C94BCF3,0,0,3,3,805,755,0xAA,0xEA
90,25000,36,0x4C94BCFF,0,0,3,3,805,767,0x00,0x02
90,25000,36,0x4C96BCCF,0,0,3,3,805,2767,0x00,0x04
90,25000,36,0x4C96BCF7,0,0,3,3,805,2807,0x00,0x40
90,25000,36,0x4C96BCFB,0,0,3,3,805,2811,0xAA,0xA2
90,25000,37,0x449A2080,0,0,3,3,294,2240,0xD3,0xD2
90,25000,37,0x449A2090,0,0,3,3,294,2256,0xD3,0xD7
90,25000,41,0x4CA8D3C6,0,0,3,3,810,838,0x68,0x78
90,25000,41,0x4CA8D3F6,0,0,3,3,810,886,0x68,0x69
90,25000,42,0x44ADC7CF,0,0,3,3,299,1871,0x00,0x10
90,25000,42,0x44ADC7D7,0,0,3,3,299,1879,0x00,0x01
90,25000,42,0x44ADC7E3,0,0,3,3,299,1891,0xAA,0xEA
90,25000,42,0x44AE87C7,0,0,3,3,299,2631,0x00,0x08
90,25000,42,0x44AE87D3,0,0,3,3,299,2643,0xAA,0xA2
90,25000,42,0x44AFC743,0,0,3,3,299,3843,0xAA,0xEA
90,25000,42,0x44AFC773,0,0,3,3,299,3891,0xAA,0xA6
90,25000,42,0x44AFE75F,0,0,3,3,299,3999,0x00,0x10
90,25000,42,0x44AFE773,0,0,3,3,299,4019,0xAA,0x8A
90,25000,42,0x44AFE77B,0,0,3,3,299,4027,0xAA,0x2A
90,25000,42,0x4CAC178C,0,0,3,3,811,76,0x0A,0x02
90,25000,42,0x4CAC1790,0,0,3,3,811,80,0xD3,0xDB
90,25000,42,0x4CAC17AC,0,0,3,3,811,108,0x0A,0x0E
90,25000,42,0x4CAC17B0,0,0,3,3,811,112,0xD3,0xD7
90,25000,42,0x4CACD7AC,0,0,3,3,811,876,0x0A,0x0B
90,25000,42,0x4CACD7B0,0,0,3,3,811,880,0xD3,0xD7
90,25000,43,0x44B06A84,0,0,3,3,300,452,0x0A,0x02
90,25000,43,0x44B06AB8,0,0,3,3,300,504,0xD3,0xC3
90,25000,43,0x44B06ABC,0,0,3,3,300,508,0x0A,0x2A
90,25000,43,0x44B1EA0B,0,0,3,3,300,1931,0xAA,0xAE
90,25000,43,0x44B1EA27,0,0,3,3,300,1959,0x00,0x10
90,25000,43,0x4CB11A4D,0,0,3,3,812,1037,0x00,0x40
90,25000,43,0x4CB11A51,0,0,3,3,812,1041,0xAF,0x2F
90,25000,43,0x4CB11A5D,0,0,3,3,812,1053,0x00,0x01
90,25000,46,0x48BD148C,0,0,3,3,559,1100,0x0A,0x0B
90,25000,46,0x48BD14A4,0,0,3,3,559,1124,0x0A,0x8A
90,25000,46,0x48BD14A8,0,0,3,3,559,1128,0xD3,0x93
90,25000,46,0x48BDD48F,0,0,3,3,559,1871,0x00,0x04
90,25000,46,0x48BDD49F,0,0,3,3,559,1887,0x00,0x02
90,25000,46,0x48BDF497,0,0,3,3,559,2007,0x00,0x02
90,25000,46,0x48BDF4A7,0,0,3,3,559,2023,0x00,0x20
90,25000,46,0x48BDF4B3,0,0,3,3,559,2035,0xAA,0xAB
90,25000,46,0x48BEB488,0,0,3,3,559,2760,0xD3,0xF3
90,25000,46,0x48BEB4B0,0,0,3,3,559,2800,0xD3,0xD1
90,25000,46,0x48BEB4B8,0,0,3,3,559,2808,0xD3,0xD2
90,25000,46,0x48BEF400,0,0,3,3,559,2944,0xD3,0xDB
90,25000,46,0x48BEF408,0,0,3,3,559,2952,0xD3,0xDB
90,25000,46,0x48BF5490,0,0,3,3,559,3408,0xD3,0xD1
90,25000,46,0x48BF54A0,0,0,3,3,559,3424,0xD3,0xD1
90,25000,46,0x48BFD484,0,0,3,3,559,3908,0x0A,0x0E
90,25000,46,0x48BFD4B4,0,0,3,3,559,3956,0x0A,0x2A
90,25000,48,0x48C40F20,0,0,3,3,561,32,0xD3,0xDB
90,25000,48,0x48C40F30,0,0,3,3,561,48,0xD3,0xDB
90,25000,48,0x48C54F9C,0,0,3,3,561,1372,0x0A,0x02
90,25000,48,0x48C54FA8,0,0,3,3,561,1384,0xD3,0x53
90,25000,48,0x48C5EF94,0,0,3,3,561,2004,0x0A,0x1A
90,25000,48,0x48C5EFA8,0,0,3,3,561,2024,0xD3,0xC3
90,25000,48,0x48C76F08,0,0,3,3,561,3464,0xD3,0xD2
90,25000,48,0x48C76F10,0,0,3,3,561,3472,0xD3,0xF3
90,25000,48,0x48C76F18,0,0,3,3,561,3480,0xD3,0xD1
90,25000,50,0x48CC47D9,0,0,3,3,563,345,0xAF,0xA7
90,25000,50,0x48CC47E9,0,0,3,3,563,361,0xAF,0x8F
90,25000,50,0x48CC47F1,0,0,3,3,563,369,0xAF,0xBF
90,25000,50,0x48CF47D1,0,0,3,3,563,3409,0xAF,0xAE
90,25000,50,0x48CF47D5,0,0,3,3,563,3413,0x00,0x10
90,25000,54,0x44DD9484,0,0,3,3,311,1604,0x0A,0x8A
90,25000,54,0x44DD9490,0,0,3,3,311,1616,0xD3,0x53
90,25000,54,0x44DD94AC,0,0,3,3,311,1644,0x0A,0x2A
90,25000,54,0x44DD94B8,0,0,3,3,311,1656,0xD3,0xF3
90,25000,55,0x44E1FB04,0,0,3,3,312,1924,0x0A,0x1A
90,25000,55,0x44E1FB38,0,0,3,3,312,1976,0xD3,0xF3
90,25000,55,0x44E1FB3C,0,0,3,3,312,1980,0x0A,0x02
90,25000,55,0x44E35B1C,0,0,3,3,312,3356,0x0A,0x0E
90,25000,55,0x44E35B28,0,0,3,3,312,3368,0xD3,0xD7
90,25000,55,0x44E39B0C,0,0,3,3,312,3596,0x0A,0x4A
90,25000,55,0x44E39B14,0,0,3,3,312,3604,0x0A,0x0E
90,25000,55,0x44E39B18,0,0,3,3,312,3608,0xD3,0xDB
90,25000,55,0x48E28938,0,0,3,3,568,2616,0xD3,0xDB
90,25000,57,0x4CE90397,0,0,3,3,826,1111,0x00,0x01
90,25000,57,0x4CE903AF,0,0,3,3,826,1135,0x00,0x40
90,25000,57,0x4CE903BB,0,0,3,3,826,1147,0xAA,0x2A
90,25000,57,0x4CE983A6,0,0,3,3,826,1638,0x68,0x78
90,25000,57,0x4CE983B2,0,0,3,3,826,1650,0xAA,0xAE
90,25000,57,0x4CE9A30F,0,0,3,3,826,1679,0x00,0x60
90,25000,57,0x4CE9E31E,0,0,3,3,826,1950,0x68,0x78
90,25000,57,0x4CE9E32A,0,0,3,3,826,1962,0xAA,0x8A
90,25000,57,0x4CE9E336,0,0,3,3,826,1974,0x68,0x60
90,25000,57,0x4CEB832B,0,0,3,3,826,3627,0xAA,0xBA
90,25000,57,0x4CEB832F,0,0,3,3,826,3631,0x00,0x02
90,25000,58,0x44EFD71B,0,0,3,3,315,3867,0xAA,0x2A
90,25000,58,0x44EFD727,0,0,3,3,315,3879,0x00,0x01
90,25000,58,0x44EFD73F,0,0,3,3,315,3903,0x00,0x40
90,25000,58,0x44EFF7A3,0,0,3,3,315,4067,0xAA,0xAE
90,25000,58,0x44EFF7A7,0,0,3,3,315,4071,0x00,0x01
90,25000,59,0x44F1DA40,0,0,3,3,316,1792,0xD3,0xD7
90,25000,59,0x44F1DA78,0,0,3,3,316,1848,0xD3,0x9B
90,25000,59,0x44F1FACC,0,0,3,3,316,1996,0x0A,0x0E
90,25000,59,0x44F1FAF4,0,0,3,3,316,2036,0x0A,0x0B
90,25000,59,0x44F2BA60,0,0,3,3,316,2720,0xD3,0xD7
90,25000,59,0x44F2BA64,0,0,3,3,316,2724,0x0A,0x2A
90,25000,59,0x48F208C4,0,0,3,3,572,2116,0x0A,0x02
90,25000,59,0x48F208EC,0,0,3,3,572,2156,0x0A,0x0B
90,25000,60,0x40F55C63,0,0,3,3,61,1315,0xAA,0xA2
90,25000,60,0x40F55C7B,0,0,3,3,61,1339,0xAA,0xAB
90,25000,60,0x48F4AC30,0,0,3,3,573,688,0xD3,0xD1
90,25000,60,0x48F4AC38,0,0,3,3,573,696,0xD3,0x53
90,25000,60,0x48F4EC80,0,0,3,3,573,960,0xD3,0x53
90,25000,60,0x48F4ECA4,0,0,3,3,573,996,0x0A,0x4B
