reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,28,0x4CEB8BF3,1,0,7,3,413,3699,0xAA,0xA2
90,25000,28,0x4CEB8BFF,1,0,7,3,413,3711,0x00,0x08
90,25000,50,0x419867DC,1,0,7,3,51,476,0x0A,0x02
90,25000,50,0x419867E4,1,0,7,3,51,484,0x0A,0x2A
90,25000,50,0x419867F8,1,0,7,3,51,504,0xD3,0xC3
90,25000,110,0x437ABCC3,1,0,7,3,111,2755,0xAA,0x2A
90,25000,110,0x437ABCD3,1,0,7,3,111,2771,0xAA,0x2A
90,25000,122,0x4BD92F18,1,0,7,3,379,1176,0xD3,0xD1
90,25000,122,0x4BD92F3C,1,0,7,3,379,1212,0x0A,0x08
90,25000,62,0x41FD7809,0,1,3,0,63,1417,0xAF,0xAB
90,25000,62,0x41FD780D,0,1,3,0,63,1421,0x00,0x04
90,25000,82,0x429ED780,0,1,3,0,83,2880,0xD3,0xD1
90,25000,82,0x429ED798,0,1,3,0,83,2904,0xD3,0xC3
90,25000,116,0x4BA89880,0,0,3,0,373,576,0xD3,0x93
90,25000,116,0x4BA898A0,0,0,3,0,373,608,0xD3,0xDF
90,25000,10,0x485E830E,0,1,3,3,267,2574,0x68,0x78
90,25000,10,0x485E8316,0,1,3,3,267,2582,0x68,0x48
90,25000,10,0x485E831A,0,1,3,3,267,2586,0xAA,0xA2
90,25000,16,0x4C8C188E,0,1,3,3,401,78,0x68,0x28
90,25000,16,0x4C8C18A6,0,1,3,3,401,102,0x68,0xE8
90,25000,16,0x4C8C18AA,0,1,3,3,401,106,0xAA,0xAB
90,25000,20,0x44AF3B93,0,1,3,3,149,3283,0xAA,0xEA
90,25000,20,0x44AF3BBF,0,1,3,3,149,3327,0x00,0x02
90,25000,30,0x4CFC134B,0,1,3,3,415,11,0xAA,0xAE
90,25000,30,0x4CFC1353,0,1,3,3,415,19,0xAA,0x8A
90,25000,113,0x43967B07,0,1,3,3,114,2439,0x00,0x01
90,25000,113,0x43967B2F,0,1,3,3,114,2479,0x00,0x10
90,25000,47,0x41871F18,0,1,3,2,48,3096,0xD3,0xD1
90,25000,47,0x41871F20,0,1,3,2,48,3104,0xD3,0x53
90,25000,126,0x4BFCFA0B,0,1,3,2,383,907,0xAA,0xA2
90,25000,126,0x4BFCFA37,0,1,3,2,383,951,0x00,0x10
90,25000,126,0x4BFCFA3F,0,1,3,2,383,959,0x00,0x20
90,25000,0,0x4008D720,1,0,7,0,1,800,0xD3,0xD1
90,25000,0,0x4008D728,1,0,7,0,1,808,0xD3,0xC3
90,25000,32,0x410B734F,1,0,7,0,33,3471,0x00,0x80
90,25000,32,0x410B737F,1,0,7,0,33,3519,0x00,0x04
90,25000,49,0x4D90CC0C,1,0,7,0,434,780,0x0A,0x1A
90,25000,49,0x4D90CC30,1,0,7,0,434,816,0xD3,0xF3
90,25000,49,0x4D90CC3C,1,0,7,0,434,828,0x0A,0x02
90,25000,49,0x4D910C80,1,0,7,0,434,1088,0xD3,0xF3
90,25000,49,0x4D910C8C,1,0,7,0,434,1100,0x0A,0x09
90,25000,49,0x4D932C34,1,0,7,0,434,3252,0x0A,0xAA
90,25000,63,0x42021B8B,1,0,7,0,64,2123,0xAA,0x2A
90,25000,63,0x42021B93,1,0,7,0,64,2131,0xAA,0x8A
90,25000,78,0x4278349A,1,0,7,0,79,218,0xAA,0xEA
90,25000,78,0x427834AE,1,0,7,0,79,238,0x68,0x28
90,25000,79,0x4283EB43,1,0,7,0,80,3971,0xAA,0xEA
90,25000,79,0x4283EB63,1,0,7,0,80,4003,0xAA,0xBA
90,25000,92,0x4EEA8F0E,1,0,7,0,477,2574,0x68,0x60
90,25000,92,0x4EEA8F2A,1,0,7,0,477,2602,0xAA,0xA2
90,25000,114,0x4F980093,1,0,7,0,499,83,0xAA,0xA8
90,25000,114,0x4F9800BF,1,0,7,0,499,127,0x00,0x80
90,25000,117,0x4BB1C4C0,1,0,7,0,374,1856,0xD3,0xD7
90,25000,117,0x4BB1C4C8,1,0,7,0,374,1864,0xD3,0xC3
90,25000,1,0x4017C78E,1,1,3,3,2,3918,0x68,0x79
90,25000,2,0x4C1C40C7,1,1,3,3,387,327,0x00,0x20
90,25000,2,0x4C1C40FB,1,1,3,3,387,379,0xAA,0xA2
90,25000,2,0x4C1C40FF,1,1,3,3,387,383,0x00,0x10
90,25000,2,0x4C1F80D3,1,1,3,3,387,3667,0xAA,0xAB
90,25000,2,0x4C1F80E3,1,1,3,3,387,3683,0xAA,0xA8
90,25000,2,0x4C1F80F3,1,1,3,3,387,3699,0xAA,0x8A
90,25000,8,0x484C4B8F,1,1,3,3,265,335,0x00,0x01
90,25000,8,0x484C4B97,1,1,3,3,265,343,0x00,0x10
90,25000,8,0x484D4B97,1,1,3,3,265,1367,0x00,0x01
90,25000,8,0x484D4BA3,1,1,3,3,265,1379,0xAA,0xAB
90,25000,10,0x485F43F3,1,1,3,3,267,3443,0xAA,0x28
90,25000,14,0x4C7CE3DF,1,1,3,3,399,991,0x00,0x40
90,25000,14,0x4C7CE3E3,1,1,3,3,399,995,0xAA,0xA8
90,25000,15,0x4086FF87,1,1,3,3,16,3015,0x00,0x01
90,25000,15,0x4086FFAB,1,1,3,3,16,3051,0xAA,0xEA
90,25000,15,0x4086FFAF,1,1,3,3,16,3055,0x00,0x80
90,25000,24,0x44CEB848,1,1,3,3,153,2696,0xD3,0xD1
90,25000,24,0x44CEB854,1,1,3,3,153,2708,0x0A,0x0B
90,25000,24,0x44CEB85C,1,1,3,3,153,2716,0x0A,0x2A
90,25000,24,0x44CFD850,1,1,3,3,153,3856,0xD3,0xD2
90,25000,24,0x44CFD868,1,1,3,3,153,3880,0xD3,0xC3
90,25000,25,0x48D41770,1,1,3,3,282,48,0xD3,0xF3
90,25000,25,0x48D41774,1,1,3,3,282,52,0x0A,0x2A
90,25000,29,0x4CF5D743,1,1,3,3,414,1795,0xAA,0x8A
90,25000,29,0x4CF657CB,1,1,3,3,414,2379,0xAA,0xBA
90,25000,29,0x4CF657DF,1,1,3,3,414,2399,0x00,0x01
90,25000,39,0x4945EB95,1,1,3,3,296,2005,0x00,0x10
90,25000,39,0x4945EBB9,1,1,3,3,296,2041,0xAF,0xEF
90,25000,44,0x4D6D4F5B,1,1,3,3,429,1307,0xAA,0x8A
90,25000,44,0x4D6D4F6B,1,1,3,3,429,1323,0xAA,0xAB
90,25000,44,0x4D6D4F73,1,1,3,3,429,1331,0xAA,0xA8
90,25000,45,0x4D7403E2,1,1,3,3,430,98,0xAA,0xAE
90,25000,45,0x4D7403FA,1,1,3,3,430,122,0xAA,0xAE
90,25000,62,0x4DFF5740,1,1,3,3,447,3328,0xD3,0xF3
90,25000,62,0x4DFF5768,1,1,3,3,447,3368,0xD3,0xF3
90,25000,66,0x421D0B88,1,1,3,3,67,1096,0xD3,0xD7
90,25000,66,0x421D0B90,1,1,3,3,67,1104,0xD3,0xD7
90,25000,66,0x421D0BA8,1,1,3,3,67,1128,0xD3,0xF3
90,25000,66,0x421D0BB0,1,1,3,3,67,1136,0xD3,0xF3
90,25000,68,0x462FA343,1,1,3,3,197,3715,0xAA,0x2A
90,25000,68,0x462FA353,1,1,3,3,197,3731,0xAA,0xAE
90,25000,68,0x462FE35F,1,1,3,3,197,3999,0x00,0x08
90,25000,68,0x462FE36F,1,1,3,3,197,4015,0x00,0x40
90,25000,68,0x462FE373,1,1,3,3,197,4019,0xAA,0xAE
90,25000,69,0x4A366C5F,1,1,3,3,326,2463,0x00,0x10
90,25000,69,0x4A366C6B,1,1,3,3,326,2475,0xAA,0xA2
90,25000,69,0x4A366C77,1,1,3,3,326,2487,0x00,0x20
90,25000,69,0x4A37ECC7,1,1,3,3,326,4039,0x00,0x01
90,25000,69,0x4A37ECCB,1,1,3,3,326,4043,0xAA,0xEA
90,25000,69,0x4A37ECCF,1,1,3,3,326,4047,0x00,0x80
90,25000,74,0x465C689F,1,1,3,3,203,479,0x00,0x02
90,25000,74,0x465C68A3,1,1,3,3,203,483,0xAA,0x8A
90,25000,74,0x465C68BF,1,1,3,3,203,511,0x00,0x01
90,25000,79,0x4285D74D,1,1,3,3,80,1805,0x00,0x10
90,25000,79,0x4285D771,1,1,3,3,80,1841,0xAF,0xA7
90,25000,79,0x4285D77D,1,1,3,3,80,1853,0x00,0x20
90,25000,84,0x4AAFF01C,1,1,3,3,341,3996,0x0A,0x8A
90,25000,84,0x4AAFF03C,1,1,3,3,341,4028,0x0A,0x08
90,25000,92,0x42EC900B,1,1,3,3,93,523,0xAA,0xA2
90,25000,92,0x42EC9017,1,1,3,3,93,535,0x00,0x08
90,25000,92,0x42EDB032,1,1,3,3,93,1714,0xAA,0xAB
90,25000,92,0x42EDB03A,1,1,3,3,93,1722,0xAA,0xAB
90,25000,92,0x4AEC926B,1,1,3,3,349,555,0xAA,0x8A
90,25000,92,0x4AEC9277,1,1,3,3,349,567,0x00,0x20
90,25000,96,0x4B0D2558,1,1,3,3,353,1176,0xD3,0xD2
90,25000,96,0x4B0D2564,1,1,3,3,353,1188,0x0A,0x2A
90,25000,96,0x4B0D257C,1,1,3,3,353,1212,0x0A,0x08
90,25000,96,0x4B0E85CC,1,1,3,3,353,2636,0x0A,0x08
90,25000,96,0x4B0E85D4,1,1,3,3,353,2644,0x0A,0x2A
90,25000,96,0x4B0E85D8,1,1,3,3,353,2648,0xD3,0xD2
90,25000,96,0x4F0F8424,1,1,3,3,481,3620,0x0A,0x0B
90,25000,96,0x4F0F8430,1,1,3,3,481,3632,0xD3,0x53
90,25000,96,0x4F0F8438,1,1,3,3,481,3640,0xD3,0xC3
90,25000,98,0x4F1E2CC4,1,1,3,3,483,2244,0x0A,0x8A
90,25000,98,0x4F1E2CE8,1,1,3,3,483,2280,0xD3,0xC3
90,25000,98,0x4F1F6CC4,1,1,3,3,483,3524,0x0A,0x02
90,25000,98,0x4F1F6CD4,1,1,3,3,483,3540,0x0A,0x08
90,25000,98,0x4F1FAC50,1,1,3,3,483,3728,0xD3,0xD2
90,25000,98,0x4F1FAC6C,1,1,3,3,483,3756,0x0A,0x02
90,25000,102,0x473C0FD0,1,1,3,3,231,80,0xD3,0xC3
90,25000,102,0x473C0FEC,1,1,3,3,231,108,0x0A,0x02
90,25000,102,0x473C0FFC,1,1,3,3,231,124,0x0A,0x2A
90,25000,103,0x4B4583CA,1,1,3,3,360,1610,0xAA,0xA2
90,25000,103,0x4B4583E2,1,1,3,3,360,1634,0xAA,0xA8
90,25000,106,0x475F8CD4,1,1,3,3,235,3668,0x0A,0x2A
90,25000,106,0x475F8CE8,1,1,3,3,235,3688,0xD3,0xD1
90,25000,106,0x475F8CFC,1,1,3,3,235,3708,0x0A,0x0B
90,25000,110,0x4F7E6F63,1,1,3,3,495,2467,0xAA,0xEA
90,25000,110,0x4F7E6F7B,1,1,3,3,495,2491,0xAA,0xEA
90,25000,112,0x438DB761,1,1,3,3,113,1697,0xAF,0x0F
90,25000,112,0x4F8D74DF,1,1,3,3,497,1503,0x00,0x10
90,25000,112,0x4F8D74EF,1,1,3,3,497,1519,0x00,0x02
90,25000,118,0x4BBF1C0B,1,1,3,3,375,3083,0xAA,0xBA
90,25000,118,0x4BBF1C3F,1,1,3,3,375,3135,0x00,0x01
90,25000,118,0x4BBF5C9B,1,1,3,3,375,3419,0xAA,0xAE
90,25000,118,0x4BBF5CAF,1,1,3,3,375,3439,0x00,0x40
90,25000,118,0x4BBF5CB7,1,1,3,3,375,3447,0x00,0x08
90,25000,120,0x4BCD17DC,1,1,3,3,377,1116,0x0A,0x1A
90,25000,120,0x4BCD17E8,1,1,3,3,377,1128,0xD3,0xF3
90,25000,120,0x4BCD17F4,1,1,3,3,377,1140,0x0A,0x02
90,25000,120,0x4BCDD75C,1,1,3,3,377,1820,0x0A,0x0E
90,25000,120,0x4BCDD778,1,1,3,3,377,1848,0xD3,0x53
90,25000,120,0x4BCE3744,1,1,3,3,377,2180,0x0A,0x0E
90,25000,120,0x4BCE3778,1,1,3,3,377,2232,0xD3,0x93
90,25000,120,0x4BCE377C,1,1,3,3,377,2236,0x0A,0x02
90,25000,120,0x4BCFB7C4,1,1,3,3,377,3780,0x0A,0x1A
90,25000,120,0x4BCFB7D8,1,1,3,3,377,3800,0xD3,0xF3
90,25000,120,0x4BCFB7DC,1,1,3,3,377,3804,0x0A,0x02
90,25000,124,0x43EC145B,1,1,3,3,125,27,0xAA,0xAE
90,25000,124,0x43EC1473,1,1,3,3,125,51,0xAA,0x8A
90,25000,124,0x4FED37E0,1,1,3,3,509,1248,0xD3,0x93
90,25000,124,0x4FED37F8,1,1,3,3,509,1272,0xD3,0xC3
90,25000,125,0x43F798D3,1,1,3,3,126,3667,0xAA,0x2A
90,25000,125,0x43F798D7,1,1,3,3,126,3671,0x00,0x20
90,25000,125,0x43F7D8C0,1,1,3,3,126,3904,0xD3,0x53
90,25000,125,0x43F7D8F0,1,1,3,3,126,3952,0xD3,0xF3
90,25000,33,0x41128BC3,1,0,3,1,34,2627,0xAA,0x8A
90,25000,33,0x41128BEF,1,0,3,1,34,2671,0x00,0x18
90,25000,108,0x4369CCA0,1,0,3,1,109,1888,0xD3,0xD7
90,25000,108,0x4369CCBC,1,0,3,1,109,1916,0x0A,0x08
90,25000,3,0x4C22499F,1,0,3,2,388,2399,0x00,0x80
90,25000,3,0x4C2249AF,1,0,3,2,388,2415,0x00,0x08
90,25000,12,0x40686C80,1,0,3,2,13,448,0xD3,0x53
90,25000,12,0x40686C90,1,0,3,2,13,464,0xD3,0x53
90,25000,12,0x406BACBC,1,0,3,2,13,3836,0x0A,0xAA
90,25000,46,0x497AE2D8,1,0,3,2,303,3032,0xD3,0xF3
90,25000,56,0x49CAFB07,1,0,3,2,313,2951,0x00,0x08
90,25000,56,0x49CAFB13,1,0,3,2,313,2963,0xAA,0x8A
90,25000,56,0x49CAFB17,1,0,3,2,313,2967,0x00,0x10
90,25000,84,0x4AABF424,1,0,3,2,341,4004,0x0A,0x2A
90,25000,84,0x4AABF43C,1,0,3,2,341,4028,0x0A,0x8A
90,25000,3,0x402592C0,0,1,7,0,4,1600,0xD3,0xD1
90,25000,3,0x402592FC,0,1,7,0,4,1660,0x0A,0x1A
90,25000,60,0x4DEFA3DA,0,1,7,0,445,3802,0xAA,0xAE
90,25000,60,0x4DEFA3E2,0,1,7,0,445,3810,0xAA,0x8A
90,25000,66,0x421F97D3,0,1,7,0,67,3667,0xAA,0xA8
90,25000,66,0x421F97EF,0,1,7,0,67,3695,0x00,0x08
90,25000,109,0x43757450,0,1,7,0,110,1424,0xD3,0xD1
90,25000,109,0x43757468,0,1,7,0,110,1448,0xD3,0xD2
90,25000,109,0x43757478,0,1,7,0,110,1464,0xD3,0xF3
90,25000,88,0x4ACA87C4,0,0,7,2,345,2628,0x0A,0x0E
90,25000,88,0x4ACA87F0,0,0,7,2,345,2672,0xD3,0x93
90,25000,88,0x4ACA87F4,0,0,7,2,345,2676,0x0A,0x02
90,25000,9,0x4456D00F,1,1,7,2,138,2831,0x00,0x80
90,25000,9,0x4456D033,1,1,7,2,138,2867,0xAA,0x8A
90,25000,34,0x411CF38A,1,1,7,2,35,970,0xAA,0xA8
90,25000,34,0x411CF3BA,1,1,7,2,35,1018,0xAA,0xAE
90,25000,53,0x49B40417,1,1,7,2,310,23,0x00,0x08
90,25000,53,0x49B40427,1,1,7,2,310,39,0x00,0x10
90,25000,53,0x49B40433,1,1,7,2,310,51,0xAA,0x8A
90,25000,54,0x45BF83CF,1,1,7,2,183,3663,0x00,0x02
90,25000,54,0x45BF83EB,1,1,7,2,183,3691,0xAA,0xBA
90,25000,59,0x45E6ED08,1,1,7,2,188,2952,0xD3,0xD7
90,25000,59,0x45E6ED18,1,1,7,2,188,2968,0xD3,0xF3
90,25000,66,0x4E1E7C22,1,1,7,2,451,2466,0xAA,0xBA
90,25000,66,0x4E1E7C2E,1,1,7,2,451,2478,0x68,0x69
90,25000,66,0x4E1E7C36,1,1,7,2,451,2486,0x68,0x60
90,25000,66,0x4E1E7C3A,1,1,7,2,451,2490,0xAA,0xA8
90,25000,68,0x4A2D944F,1,1,7,2,325,1551,0x00,0x40
90,25000,68,0x4A2D9463,1,1,7,2,325,1571,0xAA,0xAB
90,25000,68,0x4A2D946F,1,1,7,2,325,1583,0x00,0x80
90,25000,109,0x4F74DFA7,1,1,7,2,494,871,0x00,0x08
90,25000,109,0x4F74DFB3,1,1,7,2,494,883,0xAA,0xA8
90,25000,116,0x4BAD224C,1,1,5,2,373,1164,0x0A,0x0E
90,25000,116,0x4BAD2270,1,1,5,2,373,1200,0xD3,0xD1
90,25000,116,0x4BAE807C,1,1,7,2,373,2620,0x0A,0x1B
90,25000,25,0x44D2604B,1,0,7,2,154,2443,0xAA,0x8A
90,25000,25,0x44D26063,1,0,7,2,154,2467,0xAA,0xA8
90,25000,25,0x44D2606B,1,0,7,2,154,2475,0xAA,0xAB
90,25000,45,0x4D72F757,1,0,7,2,430,2967,0x00,0x08
90,25000,45,0x4D72F767,1,0,7,2,430,2983,0x00,0x10
90,25000,45,0x4D72F773,1,0,7,2,430,2995,0xAA,0x8A
90,25000,118,0x47B9EBBA,1,0,7,2,247,2042,0xAA,0x8E
90,25000,6,0x443C7FD0,1,1,7,0,135,464,0xD3,0xF3
90,25000,6,0x443C7FE0,1,1,7,0,135,480,0xD3,0x53
90,25000,18,0x4C9F8C0C,1,1,7,0,403,3596,0x0A,0x00
90,25000,22,0x48BC2C83,1,1,7,0,279,195,0xAA,0xA8
90,25000,22,0x48BC2C93,1,1,7,0,279,211,0xAA,0xBA
90,25000,23,0x48C72303,1,1,7,0,280,3203,0xAA,0xAB
90,25000,23,0x48C72333,1,1,7,0,280,3251,0xAA,0x6A
90,25000,35,0x4D24B550,1,1,7,0,420,656,0xD3,0xDB
90,25000,35,0x4D24B560,1,1,7,0,420,672,0xD3,0xC3
90,25000,35,0x4D24B570,1,1,7,0,420,688,0xD3,0xF3
90,25000,40,0x494E33CC,1,1,7,0,297,2252,0x0A,0x08
90,25000,40,0x494E33F4,1,1,7,0,297,2292,0x0A,0x0B
90,25000,40,0x494E33F8,1,1,7,0,297,2296,0xD3,0xF3
90,25000,52,0x49AD808B,1,1,7,0,309,1611,0xAA,0xA2
90,25000,52,0x49AD8093,1,1,7,0,309,1619,0xAA,0x2A
90,25000,62,0x4DFCABD1,1,1,7,0,447,721,0xAF,0xAD
90,25000,62,0x4DFCABE1,1,1,7,0,447,737,0xAF,0xAB
90,25000,67,0x4A25981E,1,1,7,0,324,1566,0x68,0xE8
90,25000,67,0x4A25982E,1,1,7,0,324,1582,0x68,0x28
90,25000,67,0x4A259832,1,1,7,0,324,1586,0xAA,0xAB
90,25000,85,0x4AB64031,1,1,7,0,342,2353,0xAF,0xA6
90,25000,90,0x4ADDC753,1,1,7,0,347,1811,0xAA,0xAB
90,25000,90,0x4ADDC77B,1,1,7,0,347,1851,0xAA,0xBA
90,25000,90,0x4ADE8747,1,1,7,0,347,2567,0x00,0x02
90,25000,90,0x4ADE877B,1,1,7,0,347,2619,0xAA,0xEA
90,25000,92,0x4EEF4F11,1,1,7,0,477,3345,0xAF,0x2F
90,25000,92,0x4EEF4F19,1,1,7,0,477,3353,0xAF,0x2F
90,25000,96,0x430F9B80,1,1,7,0,97,3648,0xD3,0xD1
90,25000,96,0x430F9BBC,1,1,7,0,97,3708,0x0A,0x2B
90,25000,98,0x431D33CF,1,1,7,0,99,1231,0x00,0x80
90,25000,98,0x431D33F3,1,1,7,0,99,1267,0xAA,0x2A
90,25000,98,0x431F7343,1,1,7,0,99,3459,0xAA,0x89
90,25000,106,0x475C30D8,1,1,7,0,235,216,0xD3,0xF3
90,25000,106,0x475C30E8,1,1,7,0,235,232,0xD3,0xC3
90,25000,106,0x475C30F0,1,1,7,0,235,240,0xD3,0xDB
90,25000,106,0x475DD0C0,1,1,7,0,235,1856,0xD3,0xC3
90,25000,106,0x475DD0F0,1,1,7,0,235,1904,0xD3,0xC3
90,25000,107,0x47653D05,1,1,7,0,236,1157,0x00,0x10
90,25000,107,0x47653D11,1,1,7,0,236,1169,0xAF,0xBF
90,25000,115,0x43A5CECF,1,1,7,0,116,1871,0x00,0x04
90,25000,115,0x43A5CEF3,1,1,7,0,116,1907,0xAA,0xA2
90,25000,115,0x43A5CEFF,1,1,7,0,116,1919,0x00,0x40
90,25000,118,0x47BC438F,1,1,7,0,247,335,0x00,0x20
90,25000,118,0x47BC43A7,1,1,7,0,247,359,0x00,0x10
90,25000,118,0x47BC43AB,1,1,7,0,247,363,0xAA,0xA2
90,25000,22,0x44BC7713,1,1,3,2,151,403,0xAA,0x8A
90,25000,22,0x44BC772F,1,1,3,2,151,431,0x00,0x80
90,25000,30,0x4CFD1790,1,1,3,2,415,1104,0xD3,0xD2
90,25000,30,0x4CFD1794,1,1,3,2,415,1108,0x0A,0x0B
90,25000,34,0x411DE30F,1,1,3,2,35,1935,0x00,0x10
90,25000,34,0x411DE31B,1,1,3,2,35,1947,0xAA,0xAB
90,25000,34,0x411E0317,1,1,3,2,35,2071,0x00,0x20
90,25000,34,0x411E032F,1,1,3,2,35,2095,0x00,0x01
90,25000,34,0x411E033B,1,1,3,2,35,2107,0xAA,0xA8
90,25000,42,0x495D431C,1,1,3,2,299,1308,0x0A,0x02
90,25000,42,0x495D4320,1,1,3,2,299,1312,0xD3,0x93
90,25000,42,0x495D433C,1,1,3,2,299,1340,0x0A,0x0E
90,25000,46,0x497C6261,1,1,3,2,303,417,0xAF,0xA7
90,25000,46,0x497C6279,1,1,3,2,303,441,0xAF,0xA7
90,25000,50,0x419FD3CC,1,1,3,2,51,3916,0x0A,0x02
90,25000,50,0x419FD3D0,1,1,3,2,51,3920,0xD3,0x53
90,25000,50,0x419FD3EC,1,1,3,2,51,3948,0x0A,0x0B
90,25000,50,0x419FD3F0,1,1,3,2,51,3952,0xD3,0xD7
90,25000,60,0x41EE188A,1,1,3,2,61,2122,0xAA,0x2A
90,25000,60,0x41EE18AE,1,1,3,2,61,2158,0x68,0x60
90,25000,64,0x4E0C0440,1,1,3,2,449,0,0xD3,0x93
90,25000,64,0x4E0C045C,1,1,3,2,449,28,0x0A,0x06
90,25000,74,0x4A5F6F14,1,1,3,2,331,3476,0x0A,0x02
90,25000,74,0x4A5F6F2C,1,1,3,2,331,3500,0x0A,0x2A
90,25000,74,0x4A5F6F38,1,1,3,2,331,3512,0xD3,0xC3
90,25000,77,0x4274C854,1,1,3,2,78,788,0x0A,0x2A
90,25000,77,0x4274C868,1,1,3,2,78,808,0xD3,0xC3
90,25000,77,0x4274C87C,1,1,3,2,78,828,0x0A,0x02
90,25000,78,0x4E7EEF03,1,1,3,2,463,2947,0xAA,0x8A
90,25000,78,0x4E7EEF33,1,1,3,2,463,2995,0xAA,0xA9
90,25000,79,0x42855342,1,1,3,2,80,1282,0xAA,0xEA
90,25000,79,0x4285536A,1,1,3,2,80,1322,0xAA,0xA6
90,25000,80,0x4E8CB407,1,1,3,2,465,647,0x00,0x80
90,25000,80,0x4E8CB43F,1,1,3,2,465,703,0x00,0x02
90,25000,80,0x4E8E5487,1,1,3,2,465,2375,0x00,0x02
