reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,114,0x439B87AB,1,0,7,1,115,3691,0xAA,0xA2
90,25000,114,0x439B87B7,1,0,7,1,115,3703,0x00,0x40
90,25000,0,0x400F8B23,1,1,3,3,1,3619,0xAA,0xAE
90,25000,0,0x400F8B27,1,1,3,3,1,3623,0x00,0x10
90,25000,3,0x4026CE1A,1,1,3,3,4,2842,0xAA,0xA8
90,25000,3,0x4026CE36,1,1,3,3,4,2870,0x68,0x60
90,25000,4,0x442D6B00,1,1,3,3,133,1408,0xD3,0xF3
90,25000,4,0x442D6B10,1,1,3,3,133,1424,0xD3,0xF3
90,25000,6,0x483E2043,1,1,3,3,263,2179,0xAA,0xAB
90,25000,6,0x483E206B,1,1,3,3,263,2219,0xAA,0x88
90,25000,10,0x445F6072,1,1,3,3,139,3506,0xAA,0xA2
90,25000,10,0x445F607A,1,1,3,3,139,3514,0xAA,0xA8
90,25000,18,0x409CF39F,1,1,3,3,19,991,0x00,0x08
90,25000,18,0x409CF3A3,1,1,3,3,19,995,0xAA,0xEA
90,25000,18,0x409CF3BF,1,1,3,3,19,1023,0x00,0x04
90,25000,18,0x409E5392,1,1,3,3,19,2386,0xAA,0xA8
90,25000,18,0x409E53AE,1,1,3,3,19,2414,0x68,0x48
90,25000,18,0x409E53BE,1,1,3,3,19,2430,0x68,0x69
90,25000,18,0x409FD3AB,1,1,3,3,19,3947,0xAA,0x2A
90,25000,18,0x409FD3AF,1,1,3,3,19,3951,0x00,0x04
90,25000,21,0x44B4B747,1,1,3,3,150,647,0x00,0x01
90,25000,21,0x44B4B773,1,1,3,3,150,691,0xAA,0xA8
90,25000,21,0x44B4B777,1,1,3,3,150,695,0x00,0x20
90,25000,21,0x44B577F7,1,1,3,3,150,1527,0x00,0x01
90,25000,50,0x419F17D1,1,1,3,3,51,3153,0xAF,0xEF
90,25000,50,0x419F17FD,1,1,3,3,51,3197,0x00,0x40
90,25000,50,0x4D9C9457,1,1,3,3,435,535,0x00,0x08
90,25000,50,0x4D9C946B,1,1,3,3,435,555,0xAA,0xBA
90,25000,50,0x4D9C947F,1,1,3,3,435,575,0x00,0x20
90,25000,57,0x45D7308C,1,1,3,3,186,3276,0x0A,0x02
90,25000,57,0x45D7309C,1,1,3,3,186,3292,0x0A,0x8A
90,25000,66,0x4A1EE96A,1,1,3,3,323,2986,0xAA,0xA8
90,25000,66,0x4A1EE97E,1,1,3,3,323,3006,0x68,0xE8
90,25000,74,0x465EE80B,1,1,3,3,203,2955,0xAA,0xAE
90,25000,74,0x465EE827,1,1,3,3,203,2983,0x00,0x10
90,25000,80,0x4E8CF017,1,1,3,3,465,919,0x00,0x80
90,25000,80,0x4E8CF027,1,1,3,3,465,935,0x00,0x01
90,25000,80,0x4E8CF033,1,1,3,3,465,947,0xAA,0xEA
90,25000,94,0x42FE58DF,1,1,3,3,95,2399,0x00,0x01
90,25000,94,0x42FE58E3,1,1,3,3,95,2403,0xAA,0xA8
90,25000,94,0x42FE58FF,1,1,3,3,95,2431,0x00,0x20
90,25000,112,0x438E77C5,1,1,3,3,113,2501,0x00,0x50
90,25000,120,0x47CCB4ED,1,1,3,3,249,749,0x00,0x08
90,25000,120,0x47CCB4FD,1,1,3,3,249,765,0x00,0x80
90,25000,121,0x4BD6FB46,1,1,3,3,378,2950,0x68,0x48
90,25000,121,0x4BD6FB52,1,1,3,3,378,2962,0xAA,0xA8
90,25000,121,0x4BD6FB56,1,1,3,3,378,2966,0x68,0x69
90,25000,13,0x40714008,1,0,3,2,14,1288,0xD3,0xD1
90,25000,13,0x40714020,1,0,3,2,14,1312,0xD3,0xF3
90,25000,13,0x40714028,1,0,3,2,14,1320,0xD3,0xD2
90,25000,62,0x4DFB13C7,1,0,3,2,447,3143,0x00,0x20
90,25000,62,0x4DFB13FB,1,0,3,2,447,3195,0xAA,0xA8
90,25000,62,0x4DFB13FF,1,0,3,2,447,3199,0x00,0x01
90,25000,71,0x4A40C31F,1,0,3,2,328,799,0x00,0x20
90,25000,71,0x4A40C32B,1,0,3,2,328,811,0xAA,0xA2
90,25000,71,0x4A40C337,1,0,3,2,328,823,0x00,0x10
90,25000,92,0x42E85413,1,0,3,2,93,275,0xAA,0xA8
90,25000,92,0x42E8542F,1,0,3,2,93,303,0x00,0x02
90,25000,96,0x4F0BC019,1,0,3,2,481,3865,0xAF,0xAE
90,25000,96,0x4F0BC029,1,0,3,2,481,3881,0xAF,0xEF
90,25000,96,0x4F0BC031,1,0,3,2,481,3889,0xAF,0x2F
90,25000,31,0x41006743,0,0,3,0,32,387,0xAA,0xEA
90,25000,31,0x4100677B,0,0,3,0,32,443,0xAA,0xBA
90,25000,61,0x4DF03FD3,0,0,3,0,446,211,0xAA,0x2A
90,25000,61,0x4DF03FD7,0,0,3,0,446,215,0x00,0x10
90,25000,104,0x474AC84D,0,0,3,0,233,2829,0x00,0x20
90,25000,104,0x474AC871,0,0,3,0,233,2865,0xAF,0xBF
90,25000,104,0x474AC87D,0,0,3,0,233,2877,0x00,0x08
90,25000,122,0x4BDA9357,0,0,3,0,379,2583,0x00,0x01
90,25000,123,0x4BE3BE80,0,0,3,0,380,3776,0xD3,0xD1
90,25000,123,0x4BE3BE9C,0,0,3,0,380,3804,0x0A,0x2B
90,25000,48,0x418C6386,1,1,7,0,49,454,0x68,0xE8
90,25000,48,0x418C63AA,1,1,7,0,49,490,0xAA,0x2A
90,25000,63,0x42061B8A,1,1,7,0,64,2122,0xAA,0x8A
90,25000,63,0x42061BB2,1,1,7,0,64,2162,0xAA,0xAB
90,25000,63,0x42061BBA,1,1,7,0,64,2170,0xAA,0xA8
90,25000,125,0x4FF7C7C6,1,1,7,0,510,3910,0x68,0xF8
90,25000,16,0x408EFB0F,0,1,3,3,17,2959,0x00,0x01
90,25000,16,0x408EFB33,0,1,3,3,17,2995,0xAA,0xEA
90,25000,16,0x408EFB3F,0,1,3,3,17,3007,0x00,0x80
90,25000,30,0x4CFC5354,0,1,3,3,415,276,0x0A,0x1A
90,25000,30,0x4CFC5360,0,1,3,3,415,288,0xD3,0xDB
90,25000,30,0x4CFC5374,0,1,3,3,415,308,0x0A,0x2A
90,25000,34,0x411EA7C0,0,1,3,3,35,2752,0xD3,0xDB
90,25000,34,0x411EA7EC,0,1,3,3,35,2796,0x0A,0x3A
90,25000,44,0x4D6DCF2D,0,1,3,3,429,1837,0x00,0x02
90,25000,44,0x4D6DCF3D,0,1,3,3,429,1853,0x00,0x10
90,25000,74,0x4A5C8B43,0,1,3,3,331,515,0xAA,0xEA
90,25000,74,0x4A5C8B53,0,1,3,3,331,531,0xAA,0xBA
90,25000,77,0x42744CA3,0,1,3,3,78,355,0xAA,0xAE
90,25000,77,0x42744CA7,0,1,3,3,78,359,0x00,0x10
90,25000,82,0x429FBB1B,0,1,3,3,83,3739,0xAA,0xA8
90,25000,82,0x429FBB3B,0,1,3,3,83,3771,0xAA,0xEA
90,25000,93,0x42F71C40,0,1,3,3,94,3072,0xD3,0xDB
90,25000,93,0x42F71C58,0,1,3,3,94,3096,0xD3,0xD1
90,25000,104,0x474CC449,0,1,3,3,233,777,0xAF,0xAB
90,25000,104,0x474CC465,0,1,3,3,233,805,0x00,0x40
90,25000,104,0x474CC46D,0,1,3,3,233,813,0x00,0x08
90,25000,124,0x4FEDB790,0,1,3,3,509,1744,0xD3,0xF3
90,25000,124,0x4FEDB7A8,0,1,3,3,509,1768,0xD3,0x53
90,25000,10,0x48590F59,1,0,3,0,267,1049,0xAF,0x8F
90,25000,10,0x48590F6D,1,0,3,0,267,1069,0x00,0x08
90,25000,10,0x48590F75,1,0,3,0,267,1077,0x00,0x10
90,25000,31,0x4D02C413,1,0,3,0,416,2835,0xAA,0xA8
90,25000,31,0x4D02C41F,1,0,3,0,416,2847,0x00,0x40
90,25000,74,0x4A5A8787,1,0,3,0,331,2631,0x00,0x01
90,25000,74,0x4A5A87AB,1,0,3,0,331,2667,0xAA,0x8A
90,25000,74,0x4A5A87AF,1,0,3,0,331,2671,0x00,0x02
90,25000,74,0x4A5BE70D,1,0,3,0,331,3981,0x00,0x08
90,25000,74,0x4A5BE719,1,0,3,0,331,3993,0xAF,0xA7
90,25000,74,0x4A5BE71A,1,0,3,0,331,3994,0xAA,0xA2
90,25000,74,0x4A5BE71E,1,0,3,0,331,3998,0x68,0x60
90,25000,108,0x4B6A2A45,1,0,3,0,365,2181,0x00,0x80
90,25000,108,0x4B6A2A79,1,0,3,0,365,2233,0xAF,0xAD
90,25000,115,0x4BA2BC2E,1,0,3,0,372,2734,0x68,0x60
90,25000,115,0x4BA2BC3E,1,0,3,0,372,2750,0x68,0x69
90,25000,116,0x47A97B50,1,0,3,0,245,1424,0xD3,0xDB
90,25000,116,0x47A97B70,1,0,3,0,245,1456,0xD3,0x53
90,25000,35,0x41276282,0,1,3,1,36,3522,0xAA,0xA8
90,25000,35,0x41276286,0,1,3,1,36,3526,0x68,0x60
90,25000,52,0x45ACF75C,0,1,3,1,181,924,0x0A,0x18
90,25000,81,0x4E975452,0,1,3,1,466,3346,0xAA,0xAC
90,25000,15,0x40841382,1,1,3,0,16,66,0xAA,0xA8
90,25000,15,0x408413A2,1,1,3,0,16,98,0xAA,0x8B
90,25000,40,0x494F2372,1,1,3,0,297,3250,0xAA,0xA2
90,25000,40,0x494F2376,1,1,3,0,297,3254,0x68,0x69
90,25000,62,0x4DFD7B6B,1,1,3,0,447,1451,0xAA,0xAB
90,25000,62,0x4DFD7B7B,1,1,3,0,447,1467,0xAA,0xAB
90,25000,80,0x4E8EDCB3,1,1,3,0,465,2931,0xAA,0xA2
90,25000,80,0x4E8EDCB7,1,1,3,0,465,2935,0x00,0x02
90,25000,10,0x4459C085,0,0,3,3,139,1861,0x00,0x04
90,25000,10,0x4459C09D,0,0,3,3,139,1885,0x00,0x80
90,25000,57,0x49D0D342,0,0,3,3,314,770,0xAA,0xEA
90,25000,57,0x49D0D35E,0,0,3,3,314,798,0x68,0xE9
90,25000,57,0x49D153E4,0,0,3,3,314,1380,0x0A,0x0E
90,25000,57,0x49D153F0,0,0,3,3,314,1392,0xD3,0xF3
90,25000,111,0x4B8271B4,0,0,3,3,368,2548,0x0A,0x0E
90,25000,111,0x4B8271B8,0,0,3,3,368,2552,0xD3,0xC3
90,25000,71,0x4A4093E0,0,0,7,2,328,608,0xD3,0x93
90,25000,71,0x4A4093E4,0,0,7,2,328,612,0x0A,0x1A
90,25000,7,0x4C427EA5,1,0,7,3,392,2533,0x00,0x05
90,25000,9,0x4850F7A5,1,0,7,3,266,997,0x00,0x04
90,25000,9,0x4850F7AD,1,0,7,3,266,1005,0x00,0x10
90,25000,9,0x4850F7B5,1,0,7,3,266,1013,0x00,0x04
90,25000,9,0x4850F7BD,1,0,7,3,266,1021,0x00,0x10
90,25000,14,0x407BF0C5,1,0,7,3,15,4037,0x00,0x04
90,25000,14,0x407BF0E5,1,0,7,3,15,4069,0x00,0x10
90,25000,16,0x4C8B88CC,1,0,7,3,401,3660,0x0A,0x02
90,25000,16,0x4C8B88F4,1,0,7,3,401,3700,0x0A,0x2A
90,25000,16,0x4C8B88F8,1,0,7,3,401,3704,0xD3,0xC3
90,25000,27,0x44E10D59,1,0,7,3,156,1049,0xAF,0x8F
90,25000,27,0x44E10D69,1,0,7,3,156,1065,0xAF,0xEF
90,25000,33,0x4110D34D,1,0,7,3,34,781,0x00,0x01
90,25000,33,0x4110D371,1,0,7,3,34,817,0xAF,0xAD
90,25000,33,0x4110D37D,1,0,7,3,34,829,0x00,0x20
90,25000,42,0x495AD7B1,1,0,7,3,299,2929,0xAF,0x2F
90,25000,42,0x495AD7BD,1,0,7,3,299,2941,0x00,0x10
90,25000,43,0x4D62BB89,1,0,7,3,428,2761,0xAF,0xEF
90,25000,43,0x4D62BB8D,1,0,7,3,428,2765,0x00,0x02
90,25000,46,0x41789409,1,0,7,3,47,521,0xAF,0xAB
90,25000,46,0x41789415,1,0,7,3,47,533,0x00,0x08
90,25000,46,0x4178941D,1,0,7,3,47,541,0x00,0x40
90,25000,46,0x417BD4A7,1,0,7,3,47,3943,0x00,0x02
90,25000,46,0x417BD4AB,1,0,7,3,47,3947,0xAA,0x2A
90,25000,62,0x41FAA44A,1,0,7,3,63,2698,0xAA,0x28
90,25000,77,0x4E705F52,1,0,7,3,462,274,0xAA,0xAB
90,25000,77,0x4E705F62,1,0,7,3,462,290,0xAA,0x8A
90,25000,77,0x4E705F72,1,0,7,3,462,306,0xAA,0xA8
90,25000,79,0x4281E7DC,1,0,7,3,80,2012,0x0A,0x02
90,25000,79,0x4281E7E0,1,0,7,3,80,2016,0xD3,0xD7
90,25000,79,0x4281E7FC,1,0,7,3,80,2044,0x0A,0x4A
90,25000,85,0x4EB06D69,1,0,7,3,470,425,0xAF,0xAD
90,25000,85,0x4EB06D7D,1,0,7,3,470,445,0x00,0x10
90,25000,90,0x4ED8EA9C,1,0,7,3,475,988,0x0A,0x1A
90,25000,90,0x4ED8EAB0,1,0,7,3,475,1008,0xD3,0x93
90,25000,94,0x4EF9CB43,1,0,7,3,479,1795,0xAA,0xEA
90,25000,94,0x4EF9CB6B,1,0,7,3,479,1835,0xAA,0xA6
90,25000,104,0x4B49B780,1,0,7,3,361,1728,0xD3,0xDB
90,25000,104,0x4B49B79C,1,0,7,3,361,1756,0x0A,0x4E
90,25000,114,0x439BEFA3,1,0,7,3,115,4067,0xAA,0xAE
90,25000,114,0x439BEFAB,1,0,7,3,115,4075,0xAA,0x2A
90,25000,117,0x47B30B4C,1,0,7,3,246,3084,0x0A,0x1A
90,25000,117,0x47B30B60,1,0,7,3,246,3104,0xD3,0xF3
90,25000,117,0x47B30B6C,1,0,7,3,246,3116,0x0A,0x02
90,25000,117,0x4BB1486C,1,0,7,3,374,1324,0x0A,0x08
90,25000,117,0x4BB1487C,1,0,7,3,374,1340,0x0A,0x8A
90,25000,117,0x4BB1E8EC,1,0,7,3,374,2028,0x0A,0x02
90,25000,117,0x4BB1E8FC,1,0,7,3,374,2044,0x0A,0x08
90,25000,120,0x4BCB6743,1,0,7,3,377,3459,0xAA,0xAE
90,25000,120,0x4BCB6747,1,0,7,3,377,3463,0x00,0x01
90,25000,124,0x4FE8C769,1,0,7,3,509,809,0xAF,0x2F
90,25000,124,0x4FE8C76D,1,0,7,3,509,813,0x00,0x04
90,25000,126,0x43FA0C0D,1,0,7,3,127,2061,0x00,0x01
90,25000,126,0x43FA0C35,1,0,7,3,127,2101,0x00,0x10
90,25000,126,0x43FACC19,1,0,7,3,127,2841,0xAF,0xEF
90,25000,126,0x43FACC2D,1,0,7,3,127,2861,0x00,0x02
90,25000,127,0x5000CF13,1,0,7,3,512,787,0xAA,0xAE
90,25000,127,0x5000CF3B,1,0,7,3,512,827,0xAA,0x2A
90,25000,6,0x483F104A,1,1,7,3,263,3082,0xAA,0x2A
90,25000,6,0x483F106A,1,1,7,3,263,3114,0xAA,0xA8
