reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,71,0x4644A4D9,0,1,3,3,200,729,0xAF,0xBF
90,25000,71,0x4644A4E1,0,1,3,3,200,737,0xAF,0xAD
90,25000,71,0x4A45E7F6,0,1,3,3,328,2038,0x68,0x62
90,25000,76,0x426C001B,0,1,3,3,77,27,0xAA,0xAE
90,25000,76,0x426C0037,0,1,3,3,77,55,0x00,0x01
90,25000,83,0x4EA63545,0,1,3,3,468,2181,0x00,0x10
90,25000,83,0x4EA6355D,0,1,3,3,468,2205,0x00,0x80
90,25000,83,0x4EA63579,0,1,3,3,468,2233,0xAF,0x8F
90,25000,88,0x4ACE73DE,0,1,3,3,345,2526,0x68,0x6A
90,25000,88,0x4ACE73EE,0,1,3,3,345,2542,0x68,0x69
90,25000,88,0x4ACE73F2,0,1,3,3,345,2546,0xAA,0x8A
90,25000,97,0x4F17085C,0,1,3,3,482,3100,0x0A,0x08
90,25000,97,0x4F170860,0,1,3,3,482,3104,0xD3,0xD2
90,25000,97,0x4F17087C,0,1,3,3,482,3132,0x0A,0x2A
90,25000,99,0x432742C6,0,1,3,3,100,3398,0x68,0x28
90,25000,99,0x432742EA,0,1,3,3,100,3434,0xAA,0xA2
90,25000,99,0x432742EE,0,1,3,3,100,3438,0x68,0x6C
90,25000,99,0x4B24C024,0,1,3,3,356,804,0x0A,0x2A
90,25000,99,0x4B24C030,0,1,3,3,356,816,0xD3,0x53
90,25000,107,0x4B67A2D3,0,1,3,3,364,3795,0xAA,0xAE
90,25000,107,0x4B67A2FB,0,1,3,3,364,3835,0xAA,0x2A
90,25000,108,0x4F6F4747,0,1,3,3,493,3335,0x00,0x04
90,25000,108,0x4F6F475B,0,1,3,3,493,3355,0xAA,0xA8
90,25000,112,0x438EF70E,0,1,3,3,113,2958,0x68,0x60
90,25000,112,0x438EF712,0,1,3,3,113,2962,0xAA,0xBA
90,25000,112,0x438EF71E,0,1,3,3,113,2974,0x68,0x48
90,25000,117,0x4BB61821,0,1,3,3,374,2081,0xAF,0x2F
90,25000,117,0x4BB6183D,0,1,3,3,374,2109,0x00,0x20
90,25000,120,0x4BCD1785,0,1,3,3,377,1093,0x00,0x40
90,25000,120,0x4BCD17B1,0,1,3,3,377,1137,0xAF,0x2F
90,25000,120,0x4BCD17B5,0,1,3,3,377,1141,0x00,0x01
90,25000,7,0x4445F8CC,1,1,7,2,136,1996,0x0A,0x4A
90,25000,7,0x4445F8F4,1,1,7,2,136,2036,0x0A,0x0B
90,25000,7,0x4445F8F8,1,1,7,2,136,2040,0xD3,0x53
90,25000,23,0x44C5289E,1,1,7,2,152,1246,0x68,0x48
90,25000,23,0x44C528AE,1,1,7,2,152,1262,0x68,0x69
90,25000,23,0x44C528B2,1,1,7,2,152,1266,0xAA,0xA8
90,25000,50,0x499F6194,1,1,7,2,307,3540,0x0A,0x0B
90,25000,50,0x499F61A8,1,1,7,2,307,3560,0xD3,0xF3
90,25000,50,0x499F61BC,1,1,7,2,307,3580,0x0A,0x08
90,25000,51,0x49A56C61,1,1,7,2,308,1441,0xAF,0x2B
90,25000,62,0x4DFDC356,1,1,7,2,447,1814,0x68,0x60
90,25000,62,0x4DFDC37A,1,1,7,2,447,1850,0xAA,0xA2
90,25000,66,0x421F5F01,1,1,7,2,67,3329,0xAF,0x2F
90,25000,66,0x421F5F31,1,1,7,2,67,3377,0xAF,0xA7
90,25000,92,0x4EED6718,1,1,7,2,477,1432,0xD3,0x53
90,25000,92,0x4EED673C,1,1,7,2,477,1468,0x0A,0x1A
90,25000,95,0x4F0554D8,1,1,7,2,480,1368,0xD3,0xC3
90,25000,95,0x4F0554DC,1,1,7,2,480,1372,0x0A,0x4A
90,25000,125,0x4FF68FCC,1,1,7,2,510,2636,0x0A,0x00
90,25000,14,0x48787688,1,0,7,2,271,456,0xD3,0xD1
90,25000,14,0x487876B0,1,0,7,2,271,496,0xD3,0x93
90,25000,45,0x4D7037F2,1,0,7,2,430,242,0xAA,0xAE
90,25000,45,0x4D7037F6,1,0,7,2,430,246,0x68,0x48
90,25000,65,0x4A107990,1,0,7,2,322,464,0xD3,0x53
90,25000,65,0x4A1079B4,1,0,7,2,322,500,0x0A,0x08
90,25000,70,0x463B7F89,1,0,7,2,199,3529,0xAF,0xAB
90,25000,70,0x463B7FB1,1,0,7,2,199,3569,0xAF,0x2F
90,25000,95,0x4F01D4D9,1,0,7,2,480,1881,0xAF,0xAB
90,25000,95,0x4F01D4FD,1,0,7,2,480,1917,0x00,0x02
90,25000,121,0x4BD08FD7,1,0,7,2,378,599,0x00,0x01
90,25000,121,0x4BD08FDF,1,0,7,2,378,607,0x00,0x04
90,25000,1,0x4016F791,1,1,7,3,2,3025,0xAF,0xA7
90,25000,1,0x4016F7BD,1,1,7,3,2,3069,0x00,0x02
90,25000,1,0x4C16D488,1,1,7,3,386,2888,0xD3,0x53
90,25000,1,0x4C16D494,1,1,7,3,386,2900,0x0A,0x4A
90,25000,1,0x4C16D49C,1,1,7,3,386,2908,0x0A,0x0B
90,25000,7,0x44467CD8,1,1,7,3,136,2520,0xD3,0xD7
90,25000,7,0x44467CF8,1,1,7,3,136,2552,0xD3,0xF3
90,25000,13,0x4077F410,1,1,7,3,14,3984,0xD3,0xD7
90,25000,13,0x4077F420,1,1,7,3,14,4000,0xD3,0xD1
90,25000,13,0x4C77371F,1,1,7,3,398,3231,0x00,0x08
90,25000,13,0x4C77372B,1,1,7,3,398,3243,0xAA,0x8A
90,25000,13,0x4C773737,1,1,7,3,398,3255,0x00,0x10
90,25000,18,0x4C9E20B8,1,1,7,3,403,2296,0xD3,0x53
90,25000,18,0x4C9E20BC,1,1,7,3,403,2300,0x0A,0x08
90,25000,19,0x4CA4CDC7,1,1,7,3,404,839,0x00,0x10
90,25000,19,0x4CA4CDFB,1,1,7,3,404,891,0xAA,0x8A
90,25000,19,0x4CA4CDFF,1,1,7,3,404,895,0x00,0x08
90,25000,21,0x48B5C446,1,1,7,3,278,1798,0x68,0x60
90,25000,21,0x48B5C46A,1,1,7,3,278,1834,0xAA,0x8A
90,25000,21,0x48B5C46E,1,1,7,3,278,1838,0x68,0x78
90,25000,30,0x40FCE009,1,1,7,3,31,905,0xAF,0xA7
90,25000,30,0x40FCE015,1,1,7,3,31,917,0x00,0x04
90,25000,30,0x40FCE01D,1,1,7,3,31,925,0x00,0x40
90,25000,31,0x4D05B8A1,1,1,7,3,416,1761,0xAF,0x2F
90,25000,31,0x4D05B8AD,1,1,7,3,416,1773,0x00,0x80
90,25000,34,0x4D1D1497,1,1,7,3,419,1111,0x00,0x01
90,25000,34,0x4D1D14BF,1,1,7,3,419,1151,0x00,0x08
90,25000,41,0x455550E1,1,1,7,3,170,1377,0xAF,0xAB
90,25000,41,0x455550F9,1,1,7,3,170,1401,0xAF,0xBF
90,25000,42,0x495F3703,1,1,7,3,299,3203,0xAA,0x2A
90,25000,42,0x495F3717,1,1,7,3,299,3223,0x00,0x20
90,25000,45,0x4974D208,1,1,7,3,302,776,0xD3,0xF7
90,25000,50,0x419D07C1,1,1,7,3,51,1089,0xAF,0x8F
90,25000,50,0x419D07E9,1,1,7,3,51,1129,0xAF,0x8F
90,25000,51,0x49A46872,1,1,7,3,308,434,0xAA,0xA8
90,25000,51,0x49A4687A,1,1,7,3,308,442,0xAA,0xA8
90,25000,52,0x49AF6C19,1,1,7,3,309,3481,0xAF,0xAD
90,25000,52,0x49AF6C35,1,1,7,3,309,3509,0x00,0x04
90,25000,55,0x45C6A8E9,1,1,7,3,184,2793,0xAF,0xEF
90,25000,55,0x45C6A8ED,1,1,7,3,184,2797,0x00,0x10
90,25000,55,0x45C6A8F1,1,1,7,3,184,2801,0xAF,0xBF
90,25000,55,0x45C6A8F5,1,1,7,3,184,2805,0x00,0x40
90,25000,57,0x49D4C398,1,1,7,3,314,856,0xD3,0xD2
90,25000,57,0x49D4C3AC,1,1,7,3,314,876,0x0A,0x8A
90,25000,57,0x49D4C3B4,1,1,7,3,314,884,0x0A,0x4A
90,25000,59,0x45E78988,1,1,7,3,188,3656,0xD3,0x93
90,25000,59,0x45E78998,1,1,7,3,188,3672,0xD3,0xF3
90,25000,63,0x420497B5,1,1,7,3,64,629,0x00,0x08
90,25000,63,0x420497BD,1,1,7,3,64,637,0x00,0x80
90,25000,63,0x42067711,1,1,7,3,64,2449,0xAF,0xBF
90,25000,63,0x42067729,1,1,7,3,64,2473,0xAF,0x8F
90,25000,63,0x42067739,1,1,7,3,64,2489,0xAF,0xA7
90,25000,76,0x426CD050,1,1,7,3,77,784,0xD3,0x91
90,25000,77,0x42747C46,1,1,7,3,78,390,0x68,0x6C
90,25000,77,0x42747C6E,1,1,7,3,78,430,0x68,0x69
90,25000,77,0x42767C52,1,1,7,3,78,2450,0xAA,0x2A
90,25000,77,0x42767C6A,1,1,7,3,78,2474,0xAA,0x2A
90,25000,77,0x4A747E18,1,1,7,3,334,408,0xD3,0xD1
90,25000,77,0x4A747E28,1,1,7,3,334,424,0xD3,0xF3
90,25000,77,0x4A747E30,1,1,7,3,334,432,0xD3,0xD2
90,25000,77,0x4E745FDC,1,1,7,3,462,348,0x0A,0x8A
90,25000,77,0x4E745FF0,1,1,7,3,462,368,0xD3,0xD1
90,25000,78,0x427DB896,1,1,7,3,79,1750,0x68,0x60
90,25000,78,0x427DB8B6,1,1,7,3,79,1782,0x68,0xE8
90,25000,80,0x428C4384,1,1,7,3,81,324,0x0A,0x4A
90,25000,80,0x428C4398,1,1,7,3,81,344,0xD3,0xF3
90,25000,80,0x4E8D8085,1,1,7,3,465,1605,0x00,0x08
90,25000,80,0x4E8D8099,1,1,7,3,465,1625,0xAF,0xAB
90,25000,80,0x4E8D809D,1,1,7,3,465,1629,0x00,0x40
90,25000,86,0x46BC4BDC,1,1,7,3,215,348,0x0A,0x8A
90,25000,86,0x46BC4BEC,1,1,7,3,215,364,0x0A,0x4A
90,25000,86,0x46BC4BF0,1,1,7,3,215,368,0xD3,0xD2
90,25000,87,0x46C64449,1,1,7,3,216,2313,0xAF,0xAD
90,25000,90,0x4ADEEBCD,1,1,7,3,347,3021,0x00,0x10
90,25000,90,0x4ADEEBD9,1,1,7,3,347,3033,0xAF,0xAD
90,25000,110,0x4B7CBE0C,1,1,7,3,367,652,0x0A,0x02
90,25000,110,0x4B7CBE34,1,1,7,3,367,692,0x0A,0x2A
90,25000,110,0x4B7CBE38,1,1,7,3,367,696,0xD3,0xC3
90,25000,116,0x47AE07DB,1,1,7,3,245,2139,0xAA,0xA2
90,25000,116,0x47AE07DF,1,1,7,3,245,2143,0x00,0x08
90,25000,123,0x4BE56245,1,1,7,3,380,1413,0x00,0x02
90,25000,123,0x4BE56269,1,1,7,3,380,1449,0xAF,0xBF
90,25000,7,0x4441D0A5,0,0,7,0,136,1893,0x00,0x02
90,25000,7,0x4441D0A9,0,0,7,0,136,1897,0xAF,0x2F
90,25000,19,0x40A1C202,0,0,7,0,20,1794,0xAA,0x8A
90,25000,19,0x40A1C23E,0,0,7,0,20,1854,0x68,0x48
90,25000,39,0x494377C9,0,0,7,0,296,3529,0xAF,0xEF
90,25000,39,0x494377E1,0,0,7,0,296,3553,0xAF,0x8F
90,25000,42,0x455B98CC,0,0,7,0,171,3660,0x0A,0x4A
90,25000,42,0x455B98F0,0,0,7,0,171,3696,0xD3,0x93
90,25000,47,0x4D82840D,0,0,7,0,432,2573,0x00,0x08
90,25000,47,0x4D828435,0,0,7,0,432,2613,0x00,0x10
90,25000,47,0x4D828439,0,0,7,0,432,2617,0xAF,0x8F
90,25000,48,0x4D8B604C,0,0,7,0,433,3468,0x0A,0x08
90,25000,48,0x4D8B6054,0,0,7,0,433,3476,0x0A,0x0B
90,25000,48,0x4D8B6058,0,0,7,0,433,3480,0xD3,0xF3
90,25000,65,0x4E10F086,0,0,7,0,450,966,0x68,0x60
90,25000,65,0x4E10F0B6,0,0,7,0,450,1014,0x68,0xE8
90,25000,70,0x4E3A1584,0,0,7,0,455,2116,0x0A,0x08
90,25000,70,0x4E3A15A8,0,0,7,0,455,2152,0xD3,0xD2
90,25000,70,0x4E3A15AC,0,0,7,0,455,2156,0x0A,0x2A
90,25000,83,0x42A2CAD4,0,0,7,0,84,2900,0x0A,0x02
90,25000,83,0x42A2CAF8,0,0,7,0,84,2936,0xD3,0xD2
90,25000,83,0x4EA0C94E,0,0,7,0,468,782,0x68,0x78
90,25000,83,0x4EA0C972,0,0,7,0,468,818,0xAA,0xAB
90,25000,91,0x46E26945,0,0,7,0,220,2437,0x00,0x02
90,25000,91,0x46E26979,0,0,7,0,220,2489,0xAF,0xAD
90,25000,101,0x4B3194C0,0,0,7,0,358,1600,0xD3,0x53
90,25000,101,0x4B3194C8,0,0,7,0,358,1608,0xD3,0xF3
90,25000,111,0x4B81CD88,0,0,7,0,368,1864,0xD3,0x93
90,25000,111,0x4B81CDA4,0,0,7,0,368,1892,0x0A,0x02
90,25000,111,0x4B81CDAC,0,0,7,0,368,1900,0x0A,0x0E
90,25000,114,0x4F98E044,0,0,7,0,499,900,0x0A,0x1A
90,25000,114,0x4F98E048,0,0,7,0,499,904,0xD3,0xDB
90,25000,114,0x4F98E04C,0,0,7,0,499,908,0x0A,0x2A
90,25000,2,0x481E4586,1,1,3,2,259,2374,0x68,0xE8
90,25000,2,0x481E45BE,1,1,3,2,259,2430,0x68,0x60
90,25000,17,0x40949347,1,1,3,2,18,519,0x00,0x08
90,25000,17,0x4094937B,1,1,3,2,18,571,0xAA,0xA2
90,25000,22,0x44BFD717,1,1,3,2,151,3863,0x00,0x10
90,25000,22,0x44BFD72B,1,1,3,2,151,3883,0xAA,0xBA
90,25000,35,0x41256EC7,1,1,3,2,36,1479,0x00,0x80
90,25000,35,0x41256ED7,1,1,3,2,36,1495,0x00,0x08
90,25000,37,0x4937C462,1,1,3,2,294,3874,0xAA,0xAB
90,25000,37,0x4937C47E,1,1,3,2,294,3902,0x68,0x78
90,25000,53,0x49B47411,1,1,3,2,310,401,0xAF,0xA7
90,25000,53,0x49B47429,1,1,3,2,310,425,0xAF,0x2F
90,25000,53,0x49B4B439,1,1,3,2,310,697,0xAF,0xAA
90,25000,61,0x41F7B486,1,1,3,2,62,3782,0x68,0x6C
90,25000,61,0x41F7B4A2,1,1,3,2,62,3810,0xAA,0xEA
90,25000,61,0x41F7B4A6,1,1,3,2,62,3814,0x68,0x60
90,25000,77,0x4274C8C4,1,1,3,2,78,836,0x0A,0x1A
90,25000,77,0x4274C8E0,1,1,3,2,78,864,0xD3,0xF3
90,25000,77,0x4274C8E4,1,1,3,2,78,868,0x0A,0x02
90,25000,80,0x4E8F9489,1,1,3,2,465,3657,0xAF,0x2F
90,25000,80,0x4E8F94A9,1,1,3,2,465,3689,0xAF,0xAB
90,25000,83,0x4EA6B193,1,1,3,2,468,2771,0xAA,0xA2
90,25000,83,0x4EA6B1A7,1,1,3,2,468,2791,0x00,0x20
90,25000,83,0x4EA6B1B7,1,1,3,2,468,2807,0x00,0x10
90,25000,85,0x46B7FB0D,1,1,3,2,214,3981,0x00,0x01
90,25000,85,0x46B7FB25,1,1,3,2,214,4005,0x00,0x10
90,25000,111,0x4384F715,1,1,3,2,112,917,0x00,0x04
90,25000,111,0x4384F729,1,1,3,2,112,937,0xAF,0x8F
90,25000,116,0x47AE3365,1,1,3,2,245,2213,0x00,0x04
90,25000,116,0x47AE337D,1,1,3,2,245,2237,0x00,0x20
90,25000,127,0x44074A1C,1,1,3,2,128,3356,0x0A,0x0E
90,25000,127,0x44074A20,1,1,3,2,128,3360,0xD3,0xD2
90,25000,2,0x4C1FD8B6,0,1,7,1,387,3958,0x68,0x28
90,25000,2,0x4C1FD8BE,0,1,7,1,387,3966,0x68,0x28
90,25000,3,0x4825D417,0,1,7,1,260,1815,0x00,0x08
90,25000,3,0x4825D427,0,1,7,1,260,1831,0x00,0x02
90,25000,7,0x4847F706,0,1,7,1,264,3974,0x68,0xE8
90,25000,7,0x4847F73A,0,1,7,1,264,4026,0xAA,0xEA
90,25000,7,0x4847F73E,0,1,7,1,264,4030,0x68,0x69
90,25000,14,0x4C7E5B1F,0,1,7,1,399,2335,0x00,0x10
90,25000,14,0x4C7E5B3B,0,1,7,1,399,2363,0xAA,0xAE
90,25000,24,0x48CC430F,0,1,7,1,281,271,0x00,0x10
90,25000,24,0x48CC4317,0,1,7,1,281,279,0x00,0x10
90,25000,27,0x44E4850D,0,1,7,1,156,525,0x00,0x80
90,25000,27,0x44E48511,0,1,7,1,156,529,0xAF,0x2F
90,25000,27,0x44E58501,0,1,7,1,156,1537,0xAF,0xA7
90,25000,27,0x44E5851D,0,1,7,1,156,1565,0x00,0x80
90,25000,47,0x41876319,0,1,7,1,48,3481,0xAF,0xA7
90,25000,47,0x41876321,0,1,7,1,48,3489,0xAF,0xEF
90,25000,47,0x41876339,0,1,7,1,48,3513,0xAF,0xAB
90,25000,57,0x49D60B46,0,1,7,1,314,2054,0x68,0xE8
90,25000,57,0x49D60B72,0,1,7,1,314,2098,0xAA,0xEA
90,25000,57,0x49D60B76,0,1,7,1,314,2102,0x68,0x69
90,25000,66,0x4E1C10DD,0,1,7,1,451,93,0x00,0x80
90,25000,66,0x4E1C10F1,0,1,7,1,451,113,0xAF,0xA7
90,25000,66,0x4E1D1041,0,1,7,1,451,1025,0xAF,0x2F
90,25000,66,0x4E1D1069,0,1,7,1,451,1065,0xAF,0x8F
90,25000,66,0x4E1E10CD,0,1,7,1,451,2125,0x00,0x08
90,25000,66,0x4E1E10D5,0,1,7,1,451,2133,0x00,0x02
90,25000,69,0x4636771A,0,1,7,1,198,2458,0xAA,0x8A
90,25000,69,0x46367722,0,1,7,1,198,2466,0xAA,0xBA
90,25000,69,0x4636773A,0,1,7,1,198,2490,0xAA,0xA2
90,25000,69,0x4637D711,0,1,7,1,198,3857,0xAF,0x27
90,25000,73,0x4A57D7AD,0,1,7,1,330,3949,0x00,0x10
90,25000,73,0x4A57D7B5,0,1,7,1,330,3957,0x00,0x01
90,25000,78,0x4E7F134F,0,1,7,1,463,3087,0x00,0x40
90,25000,78,0x4E7F1377,0,1,7,1,463,3127,0x00,0x80
90,25000,78,0x4E7F137B,0,1,7,1,463,3131,0xAA,0xAB
90,25000,80,0x4E8D08C1,0,1,7,1,465,1089,0xAF,0xAE
90,25000,80,0x4E8D08F1,0,1,7,1,465,1137,0xAF,0xAB
90,25000,81,0x42974741,0,1,7,1,82,3329,0xAF,0xAD
90,25000,81,0x42974775,0,1,7,1,82,3381,0x00,0x21
90,25000,83,0x4EA56DD5,0,1,7,1,468,1493,0x00,0x10
90,25000,83,0x4EA56DDD,0,1,7,1,468,1501,0x00,0x01
90,25000,95,0x4B0459CA,0,1,7,1,352,330,0xAA,0xEA
90,25000,95,0x4B0459FE,0,1,7,1,352,382,0x68,0x6A
90,25000,113,0x4397430F,0,1,7,1,114,3343,0x00,0x80
90,25000,113,0x43974323,0,1,7,1,114,3363,0xAA,0xAB
90,25000,113,0x4397432F,0,1,7,1,114,3375,0x00,0x40
90,25000,114,0x4F9C0443,0,1,7,1,499,3,0xAA,0xA8
90,25000,114,0x4F9C045B,0,1,7,1,499,27,0xAA,0xA8
90,25000,115,0x43A4EA2F,0,1,7,1,116,943,0x00,0x10
90,25000,115,0x43A4EA37,0,1,7,1,116,951,0x00,0x04
90,25000,115,0x4FA56993,0,1,7,1,500,1491,0xAA,0xA2
90,25000,115,0x4FA56997,0,1,7,1,500,1495,0x00,0x10
90,25000,115,0x4FA569BB,0,1,7,1,500,1531,0xAA,0xA8
90,25000,115,0x4FA569BF,0,1,7,1,500,1535,0x00,0x01
90,25000,116,0x4BAEEC0F,0,1,7,1,373,2959,0x00,0x04
90,25000,116,0x4BAEEC1F,0,1,7,1,373,2975,0x00,0x20
90,25000,126,0x43FF2443,0,1,7,1,127,3203,0xAA,0xAE
90,25000,126,0x43FF247B,0,1,7,1,127,3259,0xAA,0xBA
90,25000,0,0x480919C4,1,0,7,3,257,1092,0x0A,0x02
90,25000,0,0x480919F0,1,0,7,3,257,1136,0xD3,0xD7
90,25000,0,0x480919F4,1,0,7,3,257,1140,0x0A,0x4A
90,25000,1,0x4C1374A6,1,0,7,3,386,3558,0x68,0x60
90,25000,1,0x4C1374BA,1,0,7,3,386,3578,0xAA,0xAB
90,25000,9,0x4851F7A2,1,0,7,3,266,2018,0xAA,0xAE
90,25000,9,0x4851F7AA,1,0,7,3,266,2026,0xAA,0x8A
90,25000,15,0x40828F98,1,0,7,3,16,2648,0xD3,0xF3
90,25000,15,0x40828FA0,1,0,7,3,16,2656,0xD3,0xDB
90,25000,15,0x40828FB8,1,0,7,3,16,2680,0xD3,0xC3
90,25000,18,0x4C99C012,1,0,7,3,403,1810,0xAA,0xA8
90,25000,18,0x4C99C02E,1,0,7,3,403,1838,0x68,0x28
90,25000,19,0x4CA16D5D,1,0,7,3,404,1437,0x00,0x80
90,25000,19,0x4CA16D7D,1,0,7,3,404,1469,0x00,0x80
90,25000,31,0x4D01F806,1,0,7,3,416,1926,0x68,0x60
90,25000,31,0x4D01F826,1,0,7,3,416,1958,0x68,0x60
90,25000,37,0x493130DA,1,0,7,3,294,1242,0xAA,0xEA
90,25000,37,0x493130DE,1,0,7,3,294,1246,0x68,0x60
90,25000,37,0x493130FA,1,0,7,3,294,1274,0xAA,0xBA
90,25000,44,0x416A3C43,1,0,7,3,45,2179,0xAA,0xAB
90,25000,44,0x416A3C7B,1,0,7,3,45,2235,0xAA,0xA2
90,25000,44,0x496A3E89,1,0,7,3,301,2249,0xAF,0xAE
90,25000,44,0x496A3E91,1,0,7,3,301,2257,0xAF,0xEF
90,25000,44,0x496A3E99,1,0,7,3,301,2265,0xAF,0x2F
90,25000,47,0x41806B40,1,0,7,3,48,384,0xD3,0xD7
90,25000,47,0x41806B6C,1,0,7,3,48,428,0x0A,0x08
90,25000,57,0x49D0E38F,1,0,7,3,314,975,0x00,0x04
90,25000,57,0x49D0E39B,1,0,7,3,314,987,0xAA,0x8A
90,25000,62,0x4DFB27C9,1,0,7,3,447,3273,0xAF,0x8F
90,25000,62,0x4DFB27F5,1,0,7,3,447,3317,0x00,0x04
90,25000,73,0x4650FC44,1,0,7,3,202,900,0x0A,0x4A
90,25000,73,0x4650FC70,1,0,7,3,202,944,0xD3,0xD1
90,25000,75,0x46615558,1,0,7,3,204,1304,0xD3,0xC3
90,25000,75,0x4661556C,1,0,7,3,204,1324,0x0A,0x2A
90,25000,75,0x46615574,1,0,7,3,204,1332,0x0A,0x02
90,25000,75,0x466235CC,1,0,7,3,204,2252,0x0A,0x1A
90,25000,75,0x466235F4,1,0,7,3,204,2292,0x0A,0x4A
90,25000,83,0x4EA0658A,1,0,7,3,468,458,0xAA,0xEA
90,25000,83,0x4EA065AA,1,0,7,3,468,490,0xAA,0xEA
90,25000,85,0x46B10F99,1,0,7,3,214,1113,0xAF,0xAD
90,25000,85,0x46B10FA5,1,0,7,3,214,1125,0x00,0x20
90,25000,85,0x46B10FBD,1,0,7,3,214,1149,0x00,0x01
90,25000,87,0x46C02446,1,0,7,3,216,134,0x68,0x60
90,25000,87,0x46C0244A,1,0,7,3,216,138,0xAA,0x2A
90,25000,87,0x4AC0A7CA,1,0,7,3,344,714,0xAA,0xEA
90,25000,87,0x4AC0A7E2,1,0,7,3,344,738,0xAA,0x8A
90,25000,91,0x46E12593,1,0,7,3,220,1235,0xAA,0xA2
90,25000,91,0x46E125BF,1,0,7,3,220,1279,0x00,0x08
90,25000,93,0x4AF30ED0,1,0,7,3,350,3152,0xD3,0x93
90,25000,93,0x4AF30EEC,1,0,7,3,350,3180,0x0A,0x02
90,25000,93,0x4AF30EFC,1,0,7,3,350,3196,0x0A,0x0E
90,25000,95,0x4F0110D0,1,0,7,3,480,1104,0xD3,0xD7
90,25000,95,0x4F0110F8,1,0,7,3,480,1144,0xD3,0xD1
90,25000,95,0x4F01D040,1,0,7,3,480,1792,0xD3,0xD2
90,25000,95,0x4F01D04C,1,0,7,3,480,1804,0x0A,0xCA
