reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,41,0x4CABE4A6,1,0,4,2,810,4070,0x68,0x6A
90,25000,42,0x44AEB316,1,0,7,2,299,2710,0x68,0xC8
90,25000,48,0x48C6985E,1,0,4,2,561,2590,0x68,0x6A
90,25000,48,0x48C69866,1,0,4,2,561,2598,0x68,0x69
90,25000,48,0x48C6986A,1,0,4,2,561,2602,0xAA,0x2A
90,25000,48,0x48C6B852,1,0,4,2,561,2706,0xAA,0xBA
90,25000,48,0x48C6B866,1,0,4,2,561,2726,0x68,0x64
90,25000,48,0x48C67BD6,1,0,7,2,561,2518,0x68,0x78
90,25000,48,0x48C67BF6,1,0,7,2,561,2550,0x68,0x78
90,25000,50,0x44CF2186,1,0,7,2,307,3270,0x68,0x48
90,25000,50,0x44CF2196,1,0,7,2,307,3286,0x68,0x28
90,25000,60,0x48F45BCA,1,0,4,2,573,330,0xAA,0xA8
90,25000,60,0x48F45BD6,1,0,4,2,573,342,0x68,0x28
90,25000,60,0x48F69BC6,1,0,4,2,573,2630,0x68,0x28
90,25000,60,0x48F69BE2,1,0,4,2,573,2658,0xAA,0xBA
90,25000,60,0x48F778E6,1,0,7,2,573,3558,0x68,0x28
90,25000,60,0x48F778EE,1,0,7,2,573,3566,0x68,0x28
90,25000,63,0x4D030196,1,0,7,2,832,3158,0x68,0x28
90,25000,63,0x4D03019E,1,0,7,2,832,3166,0x68,0x78
90,25000,64,0x4D05E645,1,0,4,2,833,1925,0x00,0x20
90,25000,64,0x4D05E661,1,0,4,2,833,1953,0xAF,0xBF
90,25000,64,0x4D05E66D,1,0,4,2,833,1965,0x00,0x01
90,25000,64,0x4D07666D,1,0,4,2,833,3501,0x00,0x20
90,25000,64,0x4D076671,1,0,4,2,833,3505,0xAF,0x2F
90,25000,64,0x49062597,1,0,5,2,577,2263,0x00,0x80
90,25000,64,0x490625A7,1,0,5,2,577,2279,0x00,0x80
90,25000,64,0x4907258B,1,0,5,2,577,3275,0xAA,0x8A
90,25000,64,0x49072597,1,0,5,2,577,3287,0x00,0x80
90,25000,64,0x4D056757,1,0,5,2,833,1431,0x00,0x01
90,25000,64,0x4D05677F,1,0,5,2,833,1471,0x00,0x40
90,25000,64,0x4D07A7D3,1,0,5,2,833,3795,0xAA,0xA8
90,25000,64,0x4D07A7D7,1,0,5,2,833,3799,0x00,0x01
90,25000,64,0x4D07A7DF,1,0,5,2,833,3807,0x00,0x80
90,25000,64,0x4906269F,1,0,6,2,577,2271,0x00,0x10
90,25000,64,0x490626AB,1,0,6,2,577,2283,0xAA,0xEA
90,25000,66,0x450F7CC9,1,0,6,2,323,3529,0xAF,0x2F
90,25000,66,0x450F7CF1,1,0,6,2,323,3569,0xAF,0x8F
90,25000,66,0x450E5DC1,1,0,7,2,323,2369,0xAF,0xBF
90,25000,66,0x450E5DF1,1,0,7,2,323,2417,0xAF,0xBF
90,25000,69,0x4D1BC807,1,0,7,2,838,3847,0x00,0x01
90,25000,69,0x4D1BC833,1,0,7,2,838,3891,0xAA,0x8A
90,25000,69,0x4D1BC83F,1,0,7,2,838,3903,0x00,0x10
90,25000,70,0x451C7F03,1,0,4,2,327,387,0xAA,0xAE
90,25000,70,0x451C7F2B,1,0,4,2,327,427,0xAA,0xB2
90,25000,70,0x451CDC27,1,0,7,2,327,807,0x00,0x10
90,25000,70,0x451CDC37,1,0,7,2,327,823,0x00,0x10
90,25000,72,0x492445D4,1,0,7,2,585,340,0x0A,0x8A
90,25000,72,0x492445F8,1,0,7,2,585,376,0xD3,0xD7
90,25000,72,0x4927A5C0,1,0,7,2,585,3776,0xD3,0xD7
90,25000,72,0x4927A5C4,1,0,7,2,585,3780,0x0A,0x1A
90,25000,72,0x4927A5D4,1,0,7,2,585,3796,0x0A,0x02
90,25000,79,0x4D40F1E5,1,0,7,2,848,997,0x00,0x40
90,25000,79,0x4D40F1F9,1,0,7,2,848,1017,0xAF,0xAE
90,25000,81,0x4D4B1B06,1,0,5,2,850,3078,0x68,0x48
90,25000,81,0x4D4B1B32,1,0,5,2,850,3122,0xAA,0xAE
90,25000,81,0x4D4AD802,1,0,6,2,850,2818,0xAA,0xBA
90,25000,81,0x4D4AD80A,1,0,6,2,850,2826,0xAA,0xBA
90,25000,82,0x454D2E0F,1,0,4,2,339,1167,0x00,0x01
90,25000,82,0x454D2E27,1,0,4,2,339,1191,0x00,0x01
90,25000,84,0x4956959A,1,0,4,2,597,2650,0xAA,0xA2
90,25000,84,0x495695AA,1,0,4,2,597,2666,0xAA,0xA2
90,25000,84,0x4957F40A,1,0,5,2,597,3978,0xAA,0xA2
90,25000,84,0x4957F426,1,0,5,2,597,4006,0x68,0x28
90,25000,84,0x4957F436,1,0,5,2,597,4022,0x68,0xE8
90,25000,84,0x49547782,1,0,6,2,597,450,0xAA,0xAE
90,25000,84,0x495477AE,1,0,6,2,597,494,0x68,0x78
90,25000,84,0x495477BE,1,0,6,2,597,510,0x68,0x60
90,25000,91,0x4571631B,1,0,6,2,348,1435,0xAA,0xAB
90,25000,91,0x45716337,1,0,6,2,348,1463,0x00,0x08
90,25000,91,0x4571C38B,1,0,6,2,348,1867,0xAA,0x8A
90,25000,91,0x4571C3B7,1,0,6,2,348,1911,0x00,0x04
90,25000,91,0x417020CF,1,0,7,2,92,207,0x00,0x10
90,25000,91,0x417020FF,1,0,7,2,92,255,0x00,0x80
90,25000,91,0x4573E289,1,0,7,2,348,4041,0xAF,0xAD
90,25000,91,0x4573E2BD,1,0,7,2,348,4093,0x00,0x04
90,25000,96,0x41847097,1,0,4,2,97,471,0x00,0x20
90,25000,96,0x418470B7,1,0,4,2,97,503,0x00,0x10
90,25000,96,0x418470BB,1,0,4,2,97,507,0xAA,0xAB
90,25000,97,0x458B7D4D,1,0,7,2,354,3469,0x00,0x20
90,25000,97,0x458B7D51,1,0,7,2,354,3473,0xAF,0xAD
90,25000,99,0x4990044F,1,0,5,2,612,15,0x00,0x40
90,25000,99,0x4990047F,1,0,5,2,612,63,0x00,0x20
90,25000,104,0x49A6010B,1,0,7,2,617,2059,0xAA,0xAB
90,25000,104,0x49A60137,1,0,7,2,617,2103,0x00,0x20
90,25000,104,0x49A6013F,1,0,7,2,617,2111,0x00,0x10
90,25000,105,0x45A83F9F,1,0,7,2,362,223,0x00,0x04
90,25000,105,0x45A83FA3,1,0,7,2,362,227,0xAA,0xAE
90,25000,106,0x4DAF8883,1,0,4,2,875,3651,0xAA,0xA8
90,25000,106,0x4DAF88BB,1,0,4,2,875,3707,0xAA,0xAE
90,25000,106,0x4DADEB0B,1,0,7,2,875,1931,0xAA,0xA2
90,25000,106,0x4DADEB27,1,0,7,2,875,1959,0x00,0x01
90,25000,108,0x45B471DB,1,0,4,2,365,475,0xAA,0xA8
90,25000,108,0x45B471FB,1,0,4,2,365,507,0xAA,0x2B
90,25000,109,0x41BBDF97,1,0,4,2,110,3927,0x00,0x80
90,25000,109,0x41BBDFAF,1,0,4,2,110,3951,0x00,0x80
90,25000,109,0x45B83FDF,1,0,6,2,366,223,0x00,0x08
90,25000,109,0x45B83FEB,1,0,6,2,366,235,0xAA,0xAE
90,25000,109,0x45B83FFF,1,0,6,2,366,255,0x00,0x10
90,25000,110,0x41BFD9F9,1,0,6,2,111,3961,0xAF,0xA7
90,25000,110,0x41BFD9FD,1,0,6,2,111,3965,0x00,0x01
90,25000,112,0x4DC5304B,1,0,6,2,881,1163,0xAA,0x8A
90,25000,112,0x4DC5304F,1,0,6,2,881,1167,0x00,0x08
90,25000,112,0x49C73319,1,0,7,2,625,3225,0xAF,0xBF
90,25000,112,0x49C7332D,1,0,7,2,625,3245,0x00,0x01
90,25000,112,0x49C73335,1,0,7,2,625,3253,0x00,0x20
90,25000,113,0x45C8CE9F,1,0,4,2,370,863,0x00,0x02
90,25000,113,0x45C8CEAB,1,0,4,2,370,875,0xAA,0xA2
90,25000,113,0x41CAEE53,1,0,6,2,114,2963,0xAA,0xEA
90,25000,113,0x41CAEE6F,1,0,6,2,114,2991,0x00,0x20
90,25000,113,0x41CAEE77,1,0,6,2,114,2999,0x00,0x01
90,25000,115,0x41D06442,1,0,5,2,116,386,0xAA,0xA2
90,25000,115,0x41D0647A,1,0,5,2,116,442,0xAA,0xA2
90,25000,120,0x49E4F153,1,0,7,2,633,915,0xAA,0xA8
90,25000,120,0x49E4F15B,1,0,7,2,633,923,0xAA,0x8A
90,25000,120,0x49E4F173,1,0,7,2,633,947,0xAA,0xA2
90,25000,121,0x45E9ED5B,1,0,5,2,378,1947,0xAA,0xEA
90,25000,121,0x45E9ED7F,1,0,5,2,378,1983,0x00,0x10
90,25000,121,0x45EAEECB,1,0,6,2,378,3019,0xAA,0x22
90,25000,121,0x45EAEEDB,1,0,6,2,378,3035,0xAA,0xEA
90,25000,121,0x45EBCEC7,1,0,6,2,378,3911,0x00,0x10
90,25000,121,0x45EBCECB,1,0,6,2,378,3915,0xAA,0xA2
90,25000,121,0x45EBCEDF,1,0,6,2,378,3935,0x00,0x04
90,25000,123,0x4DF01694,1,0,7,2,892,84,0x0A,0x2A
90,25000,123,0x4DF016B4,1,0,7,2,892,116,0x0A,0x1A
90,25000,123,0x4DF016B8,1,0,7,2,892,120,0xD3,0xD2
90,25000,133,0x4A19E0C5,1,0,4,2,646,1989,0x00,0x20
90,25000,133,0x4A19E0F1,1,0,4,2,646,2033,0xAF,0xBF
90,25000,133,0x4A19E0FD,1,0,4,2,646,2045,0x00,0x01
90,25000,133,0x4E1A2381,1,0,5,2,902,2241,0xAF,0xBF
90,25000,133,0x4E1A238D,1,0,5,2,902,2253,0x00,0x04
90,25000,133,0x4E1A239D,1,0,5,2,902,2269,0x00,0x08
90,25000,138,0x4E2D8463,1,0,5,2,907,1571,0xAA,0xA2
90,25000,138,0x4E2D846F,1,0,5,2,907,1583,0x00,0x20
90,25000,139,0x4631DBD6,1,0,7,2,396,1878,0x68,0xE8
90,25000,139,0x4631DBFA,1,0,7,2,396,1914,0xAA,0xAB
90,25000,139,0x4631DBFE,1,0,7,2,396,1918,0x68,0x6A
90,25000,140,0x46353C8E,1,0,4,2,397,1230,0x68,0xE8
90,25000,140,0x46353C92,1,0,4,2,397,1234,0xAA,0xBA
90,25000,140,0x46353CAA,1,0,4,2,397,1258,0xAA,0xA8
90,25000,140,0x46353CB6,1,0,4,2,397,1270,0x68,0x48
90,25000,140,0x4636BC3A,1,0,4,2,397,2746,0xAA,0x88
90,25000,140,0x46367D1E,1,0,5,2,397,2462,0x68,0x78
90,25000,140,0x46367D26,1,0,5,2,397,2470,0x68,0x6C
90,25000,140,0x46367D32,1,0,5,2,397,2482,0xAA,0xA2
90,25000,142,0x4E3D8417,1,0,4,2,911,1559,0x00,0x08
90,25000,142,0x4E3D8423,1,0,4,2,911,1571,0xAA,0x8A
90,25000,142,0x4E3EE4B7,1,0,4,2,911,3063,0x00,0x01
90,25000,142,0x4E3EE4BF,1,0,4,2,911,3071,0x00,0x01
90,25000,142,0x4E3F241D,1,0,4,2,911,3229,0x00,0x01
90,25000,142,0x4E3F2421,1,0,4,2,911,3233,0xAF,0xBF
90,25000,142,0x4E3F2425,1,0,4,2,911,3237,0x00,0x20
90,25000,142,0x4A3C67DB,1,0,5,2,655,475,0xAA,0xEA
90,25000,142,0x4A3C67DF,1,0,5,2,655,479,0x00,0x20
90,25000,142,0x4E3D858F,1,0,5,2,911,1615,0x00,0x20
90,25000,142,0x4E3D85BB,1,0,5,2,911,1659,0xAA,0x2A
90,25000,142,0x4E3F07A7,1,0,7,2,911,3175,0x00,0x10
90,25000,142,0x4E3F07B7,1,0,7,2,911,3191,0x00,0x10
90,25000,145,0x464AE053,1,0,7,2,402,2963,0xAA,0xCA
90,25000,146,0x464F4707,1,0,4,2,403,3335,0x00,0x80
90,25000,146,0x464F470F,1,0,4,2,403,3343,0x00,0x08
90,25000,146,0x464F4713,1,0,4,2,403,3347,0xAA,0xEA
90,25000,150,0x465C65DE,1,0,7,2,407,478,0x68,0x6C
90,25000,150,0x465C65E2,1,0,7,2,407,482,0xAA,0x2A
90,25000,154,0x4E6ED508,1,0,4,2,923,2824,0xD3,0xF3
90,25000,154,0x4E6ED50C,1,0,4,2,923,2828,0x0A,0x1A
90,25000,154,0x4E6ED514,1,0,4,2,923,2836,0x0A,0x0B
90,25000,154,0x426E8582,1,0,6,2,155,2626,0xAA,0x8A
90,25000,154,0x426E85AA,1,0,6,2,155,2666,0xAA,0xA2
90,25000,154,0x466F0742,1,0,6,2,411,3074,0xAA,0xA8
90,25000,154,0x466F076A,1,0,6,2,411,3114,0xAA,0xA8
90,25000,156,0x4E757F15,1,0,7,2,925,1429,0x00,0x40
90,25000,156,0x4E757F1D,1,0,7,2,925,1437,0x00,0x20
90,25000,156,0x4E763F99,1,0,7,2,925,2265,0xAF,0xAE
90,25000,156,0x4E763FAD,1,0,7,2,925,2285,0x00,0x01
90,25000,158,0x427C85DF,1,0,7,2,159,607,0x00,0x08
90,25000,158,0x427C85EF,1,0,7,2,159,623,0x00,0x10
90,25000,158,0x427C85FB,1,0,7,2,159,635,0xAA,0xAE
90,25000,158,0x4A7DB506,1,0,7,2,671,1670,0x68,0x28
90,25000,158,0x4A7DB53A,1,0,7,2,671,1722,0xAA,0xAB
90,25000,160,0x4A8408CD,1,0,5,2,673,77,0x00,0x48
90,25000,160,0x4A8408D9,1,0,5,2,673,89,0xAF,0x2F
90,25000,160,0x4E860989,1,0,6,2,929,2121,0xAF,0xBF
90,25000,160,0x4E8609A5,1,0,6,2,929,2149,0x00,0x04
90,25000,160,0x4E8609BD,1,0,6,2,929,2173,0x00,0x08
90,25000,160,0x4E842895,1,0,7,2,929,213,0x00,0x04
90,25000,160,0x4E8428A5,1,0,7,2,929,229,0x00,0x10
90,25000,160,0x4E8428B9,1,0,7,2,929,249,0xAF,0xA7
90,25000,168,0x4AA7EA04,1,0,5,2,681,3972,0x0A,0x2A
90,25000,168,0x4AA7EA0C,1,0,5,2,681,3980,0x0A,0x1A
90,25000,168,0x4AA7EA18,1,0,5,2,681,3992,0xD3,0xD2
90,25000,169,0x4EA8C561,1,0,4,2,938,801,0xAF,0xAB
90,25000,169,0x4EA8C569,1,0,4,2,938,809,0xAF,0xAD
90,25000,169,0x4EA8C4CF,1,0,5,2,938,847,0x00,0x04
90,25000,169,0x4EA8C4E7,1,0,5,2,938,871,0x00,0x20
90,25000,170,0x4EAC4294,1,0,7,2,939,340,0x0A,0x02
90,25000,170,0x4EAC42AC,1,0,7,2,939,364,0x0A,0x0E
90,25000,170,0x4EAC42B0,1,0,7,2,939,368,0xD3,0xC3
90,25000,171,0x4AB3AC8E,1,0,6,2,684,3790,0x68,0x6C
90,25000,171,0x4AB3ACAA,1,0,6,2,684,3818,0xAA,0x2A
90,25000,172,0x4AB66B42,1,0,5,2,685,2434,0xAA,0xAB
90,25000,172,0x4AB66B66,1,0,5,2,685,2470,0x68,0x28
90,25000,172,0x4EB4CB86,1,0,7,2,941,838,0x68,0x69
90,25000,172,0x4EB4CBA6,1,0,7,2,941,870,0x68,0xE8
90,25000,172,0x4EB4CBB2,1,0,7,2,941,882,0xAA,0xA8
90,25000,174,0x46BC309C,1,0,4,2,431,220,0x0A,0x4A
90,25000,174,0x46BC30B4,1,0,4,2,431,244,0x0A,0x0B
90,25000,174,0x42BC10D5,1,0,6,2,175,85,0x00,0x20
90,25000,174,0x42BC10E1,1,0,6,2,175,97,0xAF,0xAB
90,25000,174,0x42BD90CD,1,0,6,2,175,1613,0x00,0x01
90,25000,174,0x42BD90E9,1,0,6,2,175,1641,0xAF,0xEF
90,25000,174,0x42BC91C4,1,0,7,2,175,580,0x0A,0x1A
90,25000,174,0x42BC91EC,1,0,7,2,175,620,0x0A,0x08
90,25000,177,0x42C9C4EB,1,0,5,2,178,1899,0xAA,0x2E
90,25000,181,0x4EDB7411,1,0,6,2,950,3473,0xAF,0xAB
90,25000,181,0x4EDB7429,1,0,6,2,950,3497,0xAF,0xBF
90,25000,181,0x4EDB7439,1,0,6,2,950,3513,0xAF,0xA7
90,25000,185,0x46EB8642,1,0,7,2,442,3586,0xAA,0xBA
90,25000,185,0x46EB866E,1,0,7,2,442,3630,0x68,0x6A
90,25000,186,0x46EFE21F,1,0,7,2,443,3999,0x00,0x20
90,25000,186,0x46EFE23B,1,0,7,2,443,4027,0xAA,0xA8
90,25000,194,0x4B0DCF0F,1,0,6,2,707,1807,0x00,0x40
90,25000,194,0x4B0DCF1F,1,0,6,2,707,1823,0x00,0x20
90,25000,194,0x4B0C4E1B,1,0,7,2,707,283,0xAA,0xA8
90,25000,194,0x4B0C4E3F,1,0,7,2,707,319,0x00,0x40
90,25000,194,0x4B0CAE9B,1,0,7,2,707,731,0xAA,0x2A
90,25000,194,0x4B0CAEB3,1,0,7,2,707,755,0xAA,0xE2
90,25000,197,0x4B1A288B,1,0,4,2,710,2251,0xAA,0xAB
90,25000,197,0x4B1A28A3,1,0,4,2,710,2275,0xAA,0xAE
90,25000,198,0x431EDD1A,1,0,5,2,199,2842,0xAA,0xBA
90,25000,198,0x431EDD22,1,0,5,2,199,2850,0xAA,0x2A
90,25000,198,0x4F1FCF1B,1,0,5,2,967,3867,0xAA,0x8A
90,25000,198,0x4F1FCF23,1,0,5,2,967,3875,0xAA,0xEA
90,25000,198,0x4F1F2D03,1,0,7,2,967,3203,0xAA,0xA8
90,25000,198,0x4F1F2D0F,1,0,7,2,967,3215,0x00,0x80
90,25000,198,0x4F1F2D17,1,0,7,2,967,3223,0x00,0x01
90,25000,204,0x4337F5AF,1,0,7,2,205,4079,0x00,0x04
90,25000,204,0x4337F5BB,1,0,7,2,205,4091,0xAA,0xEA
90,25000,206,0x473D1C13,1,0,4,2,463,1043,0xAA,0xA8
90,25000,206,0x473D1C33,1,0,4,2,463,1075,0xAA,0x8A
90,25000,206,0x473E3C93,1,0,4,2,463,2259,0xAA,0xA2
90,25000,206,0x473E3CAF,1,0,4,2,463,2287,0x00,0x14
90,25000,206,0x473F1E8F,1,0,6,2,463,3151,0x00,0x20
90,25000,206,0x473F1EA3,1,0,6,2,463,3171,0xAA,0xAB
90,25000,206,0x473F1EB7,1,0,6,2,463,3191,0x00,0x10
90,25000,206,0x433C1DCD,1,0,7,2,207,77,0x00,0x01
90,25000,206,0x433C1DE5,1,0,7,2,207,101,0x00,0x01
90,25000,209,0x4F485AF9,1,0,5,2,978,377,0xAF,0xEF
90,25000,209,0x4F485AFD,1,0,5,2,978,381,0x00,0x10
90,25000,216,0x4F675609,1,0,7,2,985,3337,0xAF,0x8F
90,25000,216,0x4F675611,1,0,7,2,985,3345,0xAF,0xAB
90,25000,220,0x4774A582,1,0,5,2,477,706,0xAA,0x8A
90,25000,220,0x4774A58A,1,0,5,2,477,714,0xAA,0xEA
90,25000,220,0x4777E79A,1,0,7,2,477,4058,0xAA,0x8A
90,25000,220,0x4777E7A2,1,0,7,2,477,4066,0xAA,0x2A
90,25000,222,0x4F7E7E87,1,0,6,2,991,2503,0x00,0x08
90,25000,222,0x4F7E7EB7,1,0,6,2,991,2551,0x00,0x04
90,25000,222,0x4F7E7EBB,1,0,6,2,991,2555,0xAA,0xBA
90,25000,224,0x4F87A040,1,0,7,2,993,3712,0xD3,0xF3
90,25000,224,0x4F87A068,1,0,7,2,993,3752,0xD3,0xD7
90,25000,226,0x478FDA5E,1,0,5,2,483,3870,0x68,0x48
90,25000,226,0x478FDA72,1,0,5,2,483,3890,0xAA,0xA8
90,25000,227,0x4B916507,1,0,5,2,740,1415,0x00,0x10
90,25000,227,0x4B916517,1,0,5,2,740,1431,0x00,0x10
90,25000,227,0x4B90A68B,1,0,6,2,740,715,0xAA,0xBA
90,25000,227,0x4B90A6A7,1,0,6,2,740,743,0x00,0x01
90,25000,227,0x4B90A6B7,1,0,6,2,740,759,0x00,0x20
90,25000,228,0x4B96E151,1,0,5,2,741,2961,0xAF,0xA7
90,25000,228,0x4B96E171,1,0,5,2,741,2993,0xAF,0xEF
90,25000,228,0x4B96E179,1,0,5,2,741,3001,0xAF,0x2F
90,25000,233,0x4FA8ED8F,1,0,4,2,1002,975,0x00,0x20
90,25000,233,0x4FA8EDAB,1,0,4,2,1002,1003,0xAA,0xAB
90,25000,233,0x4FA8EDAF,1,0,4,2,1002,1007,0x00,0x10
90,25000,233,0x4FABAC0B,1,0,5,2,1002,3723,0xAA,0x8A
90,25000,233,0x4FABAC0F,1,0,5,2,1002,3727,0x00,0x20
90,25000,235,0x4FB0040F,1,0,4,2,1004,15,0x00,0x04
90,25000,235,0x4FB0043B,1,0,4,2,1004,59,0xAA,0xAB
90,25000,235,0x4FB0070F,1,0,7,2,1004,15,0x00,0x04
90,25000,235,0x4FB00713,1,0,7,2,1004,19,0xAA,0xEA
90,25000,239,0x4BC3D532,1,0,4,2,752,3890,0xAA,0xAE
90,25000,239,0x4BC3D53E,1,0,4,2,752,3902,0x68,0x6C
90,25000,240,0x47C5015D,1,0,6,2,497,1053,0x00,0x10
90,25000,240,0x47C50179,1,0,6,2,497,1081,0xAF,0xA7
90,25000,240,0x47C5017D,1,0,6,2,497,1085,0x00,0x04
90,25000,247,0x47E2445B,1,0,5,2,504,2331,0xAA,0xEA
90,25000,247,0x47E2447B,1,0,5,2,504,2363,0xAA,0xEA
90,25000,247,0x47E007CF,1,0,6,2,504,79,0x00,0x80
90,25000,247,0x47E007DB,1,0,6,2,504,91,0xAA,0x8A
90,25000,247,0x47E34743,1,0,6,2,504,3331,0xAA,0x2A
90,25000,247,0x47E3474B,1,0,6,2,504,3339,0xAA,0xEA
90,25000,247,0x47E34753,1,0,6,2,504,3347,0xAA,0xA2
90,25000,248,0x47E6608B,1,0,5,2,505,2507,0xAA,0x2A
90,25000,248,0x47E660A3,1,0,5,2,505,2531,0xAA,0xAB
90,25000,248,0x47E660B3,1,0,5,2,505,2547,0xAA,0xA8
90,25000,248,0x4BE7D200,1,0,5,2,761,3840,0xD3,0xF3
90,25000,248,0x4BE7D228,1,0,5,2,761,3880,0xD3,0xD2
90,25000,248,0x4BE7D238,1,0,5,2,761,3896,0xD3,0xC3
90,25000,248,0x47E7429B,1,0,7,2,505,3419,0xAA,0xEA
90,25000,248,0x47E7429F,1,0,7,2,505,3423,0x00,0x02
90,25000,251,0x4BF01619,1,0,4,2,764,25,0xAF,0xAD
90,25000,251,0x4BF01629,1,0,4,2,764,41,0xAF,0xBF
90,25000,252,0x4BF432CB,1,0,4,2,765,203,0xAA,0xBA
90,25000,252,0x4BF432F3,1,0,4,2,765,243,0xAA,0xAE
90,25000,252,0x4BF432FB,1,0,4,2,765,251,0xAA,0xA2
