reads_per_trefi,sync_cycles_threshold,row_base_offset,virt_addr,subch,rank,bg,bank,row,col,expected_hex,actual_hex
90,25000,30,0x48F95DD7,1,0,0,0,287,1367,0x00,0x01
90,25000,30,0x48F95DEF,1,0,0,0,287,1391,0x00,0x08
90,25000,32,0x41096369,1,0,3,0,33,1449,0xAF,0xAB
90,25000,32,0x41096379,1,0,3,0,33,1465,0xAF,0xAE
90,25000,33,0x4D12EED4,1,0,1,0,418,3028,0x0A,0x8A
90,25000,33,0x4D12EEE8,1,0,1,0,418,3048,0xD3,0xD1
90,25000,33,0x4D12EEEC,1,0,1,0,418,3052,0x0A,0x0B
90,25000,34,0x411A0B1E,1,0,3,0,35,2078,0x68,0x6C
90,25000,34,0x411A0B32,1,0,3,0,35,2098,0xAA,0xAE
90,25000,34,0x411B8B8E,1,0,3,0,35,3662,0x68,0x28
90,25000,34,0x411B8BAA,1,0,3,0,35,3690,0xAA,0x2A
90,25000,34,0x411B8BB6,1,0,3,0,35,3702,0x68,0x60
90,25000,36,0x492A80C7,1,0,3,0,293,2631,0x00,0x01
90,25000,36,0x492A80FB,1,0,3,0,293,2683,0xAA,0xA2
90,25000,37,0x4D306E1C,1,0,0,0,422,412,0x0A,0x8A
90,25000,37,0x4D306E20,1,0,0,0,422,416,0xD3,0x93
90,25000,37,0x4D306E3C,1,0,0,0,422,444,0x0A,0x02
90,25000,37,0x4D30EE84,1,0,0,0,422,964,0x0A,0x4A
90,25000,37,0x4D30EE8C,1,0,0,0,422,972,0x0A,0x08
90,25000,37,0x4D328D0C,1,0,3,0,422,2572,0x0A,0x1A
90,25000,37,0x4D328D2C,1,0,3,0,422,2604,0x0A,0x4A
90,25000,38,0x41388BD6,1,0,2,0,39,598,0x68,0x6C
90,25000,38,0x41388BEA,1,0,2,0,39,618,0xAA,0xAE
90,25000,38,0x41386AC6,1,0,3,0,39,454,0x68,0xE8
90,25000,38,0x41386AEE,1,0,3,0,39,494,0x68,0x69
90,25000,38,0x41386AFA,1,0,3,0,39,506,0xAA,0xA8
90,25000,41,0x4D514C0C,1,0,1,0,426,1292,0x0A,0x18
90,25000,41,0x4D514C2C,1,0,1,0,426,1324,0x0A,0x2A
90,25000,41,0x4D514C34,1,0,1,0,426,1332,0x0A,0x8A
90,25000,41,0x4D530C00,1,0,1,0,426,3072,0xD3,0xD1
90,25000,41,0x4D530C28,1,0,1,0,426,3112,0xD3,0x93
90,25000,43,0x4162E69A,1,0,1,0,44,3034,0xAA,0x2A
90,25000,43,0x4162E69E,1,0,1,0,44,3038,0x68,0x78
90,25000,43,0x4162640A,1,0,3,0,44,2442,0xAA,0xEA
90,25000,43,0x4162640E,1,0,3,0,44,2446,0x68,0x48
90,25000,43,0x41626436,1,0,3,0,44,2486,0x68,0x6C
90,25000,43,0x4162643A,1,0,3,0,44,2490,0xAA,0xA8
90,25000,44,0x416B0356,1,0,0,0,45,3094,0x68,0x60
90,25000,44,0x416B0362,1,0,0,0,45,3106,0xAA,0xAE
90,25000,44,0x416B037E,1,0,0,0,45,3134,0x68,0x78
90,25000,44,0x4169A2CA,1,0,1,0,45,1738,0xAA,0x8A
90,25000,44,0x4169A2E6,1,0,1,0,45,1766,0x68,0x6C
90,25000,44,0x416A024A,1,0,1,0,45,2058,0xAA,0xA2
90,25000,44,0x416A0256,1,0,1,0,45,2070,0x68,0x60
90,25000,45,0x49722D09,1,0,0,0,302,2185,0xAF,0xEF
90,25000,45,0x49722D21,1,0,0,0,302,2209,0xAF,0x8F
90,25000,45,0x49702F93,1,0,2,0,302,211,0xAA,0xA8
90,25000,45,0x49702FBF,1,0,2,0,302,255,0x00,0x02
90,25000,46,0x457B4A42,1,0,0,0,175,3330,0xAA,0x8A
90,25000,46,0x457B4A4E,1,0,0,0,175,3342,0x68,0x78
90,25000,46,0x457B4A5E,1,0,0,0,175,3358,0x68,0x69
90,25000,46,0x4179A90E,1,0,2,0,47,1678,0x68,0x69
90,25000,46,0x4179A916,1,0,2,0,47,1686,0x68,0x6C
90,25000,46,0x457848E6,1,0,2,0,175,358,0x68,0xF8
90,25000,46,0x4D792A1D,1,0,2,0,431,1181,0x00,0x01
90,25000,46,0x4D792A31,1,0,2,0,431,1201,0xAF,0xEF
90,25000,46,0x4D7A0A01,1,0,2,0,431,2049,0xAF,0x2E
90,25000,46,0x4D7A0A09,1,0,2,0,431,2057,0xAF,0xAD
90,25000,46,0x457829CA,1,0,3,0,175,202,0xAA,0x2A
90,25000,46,0x457829EE,1,0,3,0,175,238,0x68,0x69
90,25000,46,0x457829FE,1,0,3,0,175,254,0x68,0x6A
90,25000,46,0x4D7ACB1D,1,0,3,0,431,2845,0x00,0x02
90,25000,46,0x4D7ACB31,1,0,3,0,431,2865,0xAF,0x8F
90,25000,47,0x4183F443,1,0,0,0,48,3971,0xAA,0xAF
90,25000,47,0x4181754F,1,0,1,0,48,1423,0x00,0x10
90,25000,47,0x41817563,1,0,1,0,48,1443,0xAA,0x8A
90,25000,47,0x41817577,1,0,1,0,48,1463,0x00,0x01
90,25000,47,0x4183F65B,1,0,2,0,48,3995,0xAA,0xAE
90,25000,47,0x4183F667,1,0,2,0,48,4007,0x00,0x08
90,25000,47,0x4183F67F,1,0,2,0,48,4031,0x00,0x10
90,25000,47,0x4581968F,1,0,3,0,176,1615,0x00,0x10
90,25000,47,0x458196BB,1,0,3,0,176,1659,0xAA,0x8A
90,25000,47,0x458196BF,1,0,3,0,176,1663,0x00,0x01
90,25000,48,0x458A325A,1,0,3,0,177,2202,0xAA,0xA8
90,25000,48,0x458A3266,1,0,3,0,177,2214,0x68,0x60
90,25000,48,0x458AF24A,1,0,3,0,177,2954,0xAA,0xBA
90,25000,48,0x458AF252,1,0,3,0,177,2962,0xAA,0xAE
90,25000,48,0x458AF25A,1,0,3,0,177,2970,0xAA,0xA2
90,25000,48,0x458BF2D2,1,0,3,0,177,4050,0xAA,0xAE
90,25000,48,0x458BF2D6,1,0,3,0,177,4054,0x68,0x6C
90,25000,49,0x4191BC0F,1,0,0,0,50,1679,0x00,0x40
90,25000,49,0x4191BC33,1,0,0,0,50,1715,0xAA,0x2A
90,25000,49,0x4191BC3F,1,0,0,0,50,1727,0x00,0x08
90,25000,49,0x41909D17,1,0,1,0,50,535,0x00,0x40
90,25000,49,0x41909D23,1,0,1,0,50,547,0xAA,0x2A
90,25000,49,0x41909D27,1,0,1,0,50,551,0x00,0x08
90,25000,49,0x4191DDA3,1,0,1,0,50,1891,0xAA,0x8A
90,25000,49,0x4191DDB3,1,0,1,0,50,1907,0xAA,0xA8
90,25000,49,0x4192FE97,1,0,2,0,50,3031,0x00,0x02
90,25000,49,0x4192FE9B,1,0,2,0,50,3035,0xAA,0xA8
90,25000,49,0x4192FEAB,1,0,2,0,50,3051,0xAA,0xBA
90,25000,49,0x4192FEBF,1,0,2,0,50,3071,0x00,0x10
90,25000,49,0x41937E03,1,0,2,0,50,3459,0xAA,0x2A
90,25000,49,0x41937E37,1,0,2,0,50,3511,0x00,0x01
90,25000,49,0x41937E3F,1,0,2,0,50,3519,0x00,0x02
90,25000,49,0x41919F2F,1,0,3,0,50,1583,0x00,0x40
90,25000,49,0x41919F3B,1,0,3,0,50,1595,0xAA,0x8A
90,25000,49,0x4192BF8F,1,0,3,0,50,2767,0x00,0x01
90,25000,49,0x4192BFAB,1,0,3,0,50,2795,0xAA,0xBA
90,25000,49,0x4192BFAF,1,0,3,0,50,2799,0x00,0x20
90,25000,50,0x4199B84E,1,0,0,0,51,1678,0x68,0x48
90,25000,50,0x4199B86A,1,0,0,0,51,1706,0xAA,0xAB
90,25000,50,0x4199B86E,1,0,0,0,51,1710,0x68,0x78
90,25000,50,0x4199D8D2,1,0,0,0,51,1874,0xAA,0x88
90,25000,50,0x419A98DA,1,0,0,0,51,2650,0xAA,0xA2
90,25000,50,0x419A98E2,1,0,0,0,51,2658,0xAA,0xBA
90,25000,50,0x419A98EA,1,0,0,0,51,2666,0xAA,0xAE
90,25000,50,0x4599B88E,1,0,1,0,179,1742,0x68,0x78
90,25000,50,0x4599B8AE,1,0,1,0,179,1774,0x68,0x28
90,25000,50,0x459A9B06,1,0,2,0,179,2566,0x68,0x60
90,25000,50,0x459A9B1E,1,0,2,0,179,2590,0x68,0x69
90,25000,50,0x459ADB06,1,0,2,0,179,2822,0x68,0x78
90,25000,50,0x459ADB0E,1,0,2,0,179,2830,0x68,0x60
90,25000,50,0x459ADB1A,1,0,2,0,179,2842,0xAA,0xAE
90,25000,50,0x459B5B8E,1,0,2,0,179,3406,0x68,0x6C
90,25000,50,0x459B5BBA,1,0,2,0,179,3450,0xAA,0xA2
90,25000,50,0x459B5BBE,1,0,2,0,179,3454,0x68,0x78
90,25000,50,0x419B9B52,1,0,3,0,51,3602,0xAA,0xBA
90,25000,50,0x419B9B6E,1,0,3,0,51,3630,0x68,0x78
90,25000,52,0x41A931C4,1,0,0,0,53,1220,0x0A,0x08
90,25000,52,0x41A931E8,1,0,0,0,53,1256,0xD3,0x53
90,25000,52,0x41A931EC,1,0,0,0,53,1260,0x0A,0x0B
90,25000,52,0x49AA1195,1,0,2,0,309,2133,0x00,0x08
90,25000,52,0x49AA11A9,1,0,2,0,309,2153,0xAF,0xEF
90,25000,52,0x49AA11BD,1,0,2,0,309,2173,0x00,0x80
90,25000,54,0x49BBD952,1,0,2,0,311,3858,0xAA,0xBA
90,25000,54,0x49BBD96A,1,0,2,0,311,3882,0xAA,0xEA
90,25000,54,0x49BA38DA,1,0,3,0,311,2266,0xAA,0xBA
90,25000,54,0x49BA38E6,1,0,3,0,311,2278,0x68,0x48
90,25000,54,0x49BA38FE,1,0,3,0,311,2302,0x68,0x69
90,25000,55,0x41C33703,1,0,1,0,56,3203,0xAA,0xAE
90,25000,55,0x41C33713,1,0,1,0,56,3219,0xAA,0xAE
90,25000,55,0x41C1F513,1,0,3,0,56,1939,0xAA,0xEA
90,25000,55,0x41C1F52B,1,0,3,0,56,1963,0xAA,0xA8
90,25000,56,0x49C9D202,1,0,2,0,313,1794,0xAA,0xA8
90,25000,56,0x49C9D226,1,0,2,0,313,1830,0x68,0x6C
90,25000,56,0x49CA7292,1,0,2,0,313,2514,0xAA,0xBA
90,25000,56,0x49CA7296,1,0,2,0,313,2518,0x68,0xE8
90,25000,56,0x49C85316,1,0,3,0,313,278,0x68,0xE8
90,25000,56,0x49C8532A,1,0,3,0,313,298,0xAA,0xA2
90,25000,56,0x49C8533E,1,0,3,0,313,318,0x68,0x28
90,25000,57,0x41D01E4E,1,0,0,0,58,14,0x68,0x6A
90,25000,57,0x41D01E72,1,0,0,0,58,50,0xAA,0xA8
90,25000,57,0x41D37F42,1,0,1,0,58,3458,0xAA,0xBA
90,25000,57,0x41D37F7E,1,0,1,0,58,3518,0x68,0x28
90,25000,57,0x41D35DC2,1,0,3,0,58,3394,0xAA,0xEA
90,25000,57,0x41D35DCE,1,0,3,0,58,3406,0x68,0x48
90,25000,58,0x45D91948,1,0,2,0,187,1032,0xD3,0xD2
90,25000,58,0x45D91960,1,0,2,0,187,1056,0xD3,0x51
90,25000,58,0x45D81849,1,0,3,0,187,9,0xAF,0xA7
90,25000,58,0x45D81869,1,0,3,0,187,41,0xAF,0xAE
90,25000,59,0x41E137CD,1,0,0,0,60,1229,0x00,0x02
90,25000,59,0x41E137E9,1,0,0,0,60,1257,0xAF,0xEF
90,25000,59,0x41E39765,1,0,0,0,60,3621,0x00,0x80
90,25000,59,0x41E39775,1,0,0,0,60,3637,0x00,0x04
90,25000,61,0x41F31E07,1,0,1,0,62,3079,0x00,0x08
90,25000,61,0x41F31E13,1,0,1,0,62,3091,0xAA,0xAB
90,25000,61,0x45F19FC1,1,0,1,0,190,1601,0xAF,0xEF
90,25000,61,0x45F19FE9,1,0,1,0,190,1641,0xAF,0xA7
90,25000,61,0x45F19FF1,1,0,1,0,190,1649,0xAF,0x2F
90,25000,61,0x49F2DCD3,1,0,1,0,318,2899,0xAA,0xEA
90,25000,61,0x49F2DCEF,1,0,1,0,318,2927,0x00,0x80
90,25000,61,0x49F2DCF7,1,0,1,0,318,2935,0x00,0x08
90,25000,61,0x41F03C07,1,0,3,0,62,135,0x00,0x10
90,25000,61,0x41F03C0B,1,0,3,0,62,139,0xAA,0x8A
90,25000,61,0x41F03C1F,1,0,3,0,62,159,0x00,0x01
90,25000,61,0x41F2FC83,1,0,3,0,62,3011,0xAA,0xA8
90,25000,61,0x41F2FCA3,1,0,3,0,62,3043,0xAA,0x8A
90,25000,65,0x4212C0DB,1,0,0,0,66,2907,0xAA,0xA8
90,25000,65,0x4212C0DF,1,0,0,0,66,2911,0x00,0x81
90,25000,65,0x4E12024C,1,0,1,0,450,2060,0x0A,0x08
90,25000,65,0x4E12026C,1,0,1,0,450,2092,0x0A,0x0B
90,25000,65,0x4E120270,1,0,1,0,450,2096,0xD3,0x53
90,25000,65,0x4E130248,1,0,1,0,450,3080,0xD3,0x57
90,25000,65,0x421042EF,1,0,2,0,66,367,0x00,0x40
90,25000,65,0x421042FB,1,0,2,0,66,379,0xAA,0x8A
90,25000,65,0x421162CB,1,0,2,0,66,1483,0xAA,0xA6
90,25000,65,0x421162D3,1,0,2,0,66,1491,0xAA,0xBA
90,25000,65,0x4210034B,1,0,3,0,66,11,0xAA,0xA8
90,25000,65,0x42100353,1,0,3,0,66,19,0xAA,0xAE
90,25000,65,0x421383DF,1,0,3,0,66,3679,0x00,0x10
90,25000,65,0x421383EB,1,0,3,0,66,3691,0xAA,0xA2
90,25000,65,0x421383EF,1,0,3,0,66,3695,0x00,0x04
90,25000,68,0x46288D59,1,0,1,0,197,537,0xAF,0x2F
90,25000,68,0x46288D61,1,0,1,0,197,545,0xAF,0xAC
90,25000,68,0x462BED45,1,0,1,0,197,3973,0x00,0x01
90,25000,68,0x462BED49,1,0,1,0,197,3977,0xAF,0x8F
90,25000,68,0x462BED5D,1,0,1,0,197,3997,0x00,0x10
90,25000,70,0x4238E7C3,1,0,2,0,71,963,0xAA,0xA8
90,25000,70,0x4238E7FF,1,0,2,0,71,1023,0x00,0x20
90,25000,72,0x4E496C92,1,0,1,0,457,1490,0xAA,0xA2
90,25000,72,0x4E496CA2,1,0,1,0,457,1506,0xAA,0xEA
90,25000,72,0x4E496CAA,1,0,1,0,457,1514,0xAA,0x2A
90,25000,74,0x4E5825DB,1,0,0,0,459,219,0xAA,0x2A
90,25000,74,0x4E5825DF,1,0,0,0,459,223,0x00,0x48
90,25000,74,0x4E594553,1,0,0,0,459,1299,0xAA,0x8A
90,25000,74,0x4E59455F,1,0,0,0,459,1311,0x00,0x08
90,25000,74,0x4E59A55F,1,0,0,0,459,1695,0x00,0x20
90,25000,74,0x4E59A573,1,0,0,0,459,1715,0xAA,0xEA
90,25000,74,0x4E59E5C7,1,0,0,0,459,1991,0x00,0x01
90,25000,74,0x4E59E5E7,1,0,0,0,459,2023,0x00,0x10
90,25000,74,0x4E59E5FB,1,0,0,0,459,2043,0xAA,0x8A
90,25000,76,0x4669EE16,1,0,0,0,205,1942,0x68,0xE8
90,25000,76,0x4669EE22,1,0,0,0,205,1954,0xAA,0xAB
90,25000,76,0x4669EE2E,1,0,0,0,205,1966,0x68,0x28
90,25000,76,0x466A2C9E,1,0,2,0,205,2270,0x68,0x6A
90,25000,76,0x466A2CAE,1,0,2,0,205,2286,0x68,0x6A
90,25000,76,0x466BEC02,1,0,2,0,205,3970,0xAA,0x2A
90,25000,76,0x466BEC0E,1,0,2,0,205,3982,0x68,0x28
90,25000,76,0x466BEC16,1,0,2,0,205,3990,0x68,0x60
90,25000,78,0x46792669,1,0,0,0,207,1193,0xAF,0x2F
90,25000,78,0x46792671,1,0,0,0,207,1201,0xAF,0x2F
90,25000,78,0x467AE4C9,1,0,2,0,207,3017,0xAF,0xBF
90,25000,78,0x467AE4D9,1,0,2,0,207,3033,0xAF,0xEF
90,25000,78,0x467B44CD,1,0,2,0,207,3405,0x00,0x10
90,25000,78,0x467B44FD,1,0,2,0,207,3453,0x00,0x40
90,25000,81,0x4693F245,1,0,3,0,210,3973,0x00,0x10
90,25000,81,0x4693F265,1,0,3,0,210,4005,0x00,0x10
90,25000,82,0x4699B593,1,0,0,0,211,1747,0xAA,0xEA
90,25000,82,0x4699B5BF,1,0,0,0,211,1791,0x00,0x01
90,25000,84,0x4AABFD06,1,0,2,0,341,3974,0x68,0x60
90,25000,84,0x4AABFD0A,1,0,2,0,341,3978,0xAA,0xAE
90,25000,84,0x4AABFD0E,1,0,2,0,341,3982,0x68,0x78
90,25000,84,0x4AAA7C1A,1,0,3,0,341,2458,0xAA,0xAB
90,25000,84,0x4AAA7C1E,1,0,3,0,341,2462,0x68,0x28
90,25000,86,0x46B997D6,1,0,3,0,215,1622,0x68,0xE8
90,25000,86,0x46B997E2,1,0,3,0,215,1634,0xAA,0xEA
90,25000,86,0x46B997E6,1,0,3,0,215,1638,0x68,0x60
90,25000,89,0x4ED0D161,1,0,0,0,474,801,0xAF,0x8F
90,25000,89,0x4ED0D169,1,0,0,0,474,809,0xAF,0xAB
90,25000,90,0x42D9F692,1,0,0,0,91,2002,0xAA,0xEA
90,25000,90,0x42D9F6A6,1,0,0,0,91,2022,0x68,0x6A
90,25000,90,0x42DBD61E,1,0,0,0,91,3870,0x68,0x48
90,25000,90,0x42D937A6,1,0,1,0,91,1254,0x68,0x6C
90,25000,90,0x42D937BE,1,0,1,0,91,1278,0x68,0x69
90,25000,90,0x4EDAF795,1,0,2,0,475,3029,0x00,0x02
90,25000,90,0x4EDAF7A1,1,0,2,0,475,3041,0xAF,0xAE
90,25000,90,0x4EDAF7A5,1,0,2,0,475,3045,0x00,0x80
90,25000,90,0x4ADA97C5,1,0,3,0,347,2629,0x00,0x01
90,25000,90,0x4ADA97E5,1,0,3,0,347,2661,0x00,0x04
